exposure,outcome,id.exposure,id.outcome,method,nsnp,b,se,pval,fdr,PRESSO_pval.x,egger_intercept,egger_pval,QE,QEp,I2,correct_causal_direction,steiger_pval,PRESSO_pval.y
thyroxine,Bacterial pneumoniae,uXhzUk,J10_PNEUMOBACT,Inverse variance weighted (multiplicative random effects),7,-0.0207130436860458,0.0172273161751094,0.229232896352992,0.343849344529489,,0.00646540873845874,0.502965354578831,5.70376081956906,0.457179261099722,0,TRUE,2.16475495975323e-35,
thyroxine,Bacterial pneumoniae,uXhzUk,J10_PNEUMOBACT,Contamination mixture,,-0.0336448602949442,0.0153061224489796,0.0987516130324933,,,0.00646540873845874,0.502965354578831,5.70376081956906,0.457179261099722,0,TRUE,2.16475495975323e-35,
thyroxine,Bacterial pneumoniae,uXhzUk,J10_PNEUMOBACT,Weighted median,7,-0.0309292320646542,0.023085736164213,0.180324987301276,,,0.00646540873845874,0.502965354578831,5.70376081956906,0.457179261099722,0,TRUE,2.16475495975323e-35,
