"Axis.1","Axis.2","Axis.3","Axis.4","Axis.5","Axis.6","Axis.7","Axis.8","Axis.9","Axis.10","Axis.11","Axis.12","Axis.13","Axis.14","Axis.15","Axis.16","Axis.17","Axis.18","Axis.19","Axis.20","Axis.21","Axis.22","Axis.23","Sample","Group"
-0.109521976264081,0.0040101699537991,-0.106942662954059,0.181270271501625,0.0149500188225838,-0.0469699774835424,0.000790685822078417,0.00521588661779307,-0.0279403641025171,-0.0160363443064202,-0.00396340162031854,0.0100981800936436,-0.0104899181524166,0.00694576774866608,0.0331720581992494,-0.031512121953356,0.0311014335243876,0.030622550975964,0.0140844922749647,-0.0098552806529594,0.0591040756178458,0.0148320832239595,0.00865511659186802,"K1","Control"
-0.101445575539327,0.0112358941293388,-0.0959029278306242,0.172455434845613,0.0197511995337403,-0.0441911752280201,-0.0114511324124386,0.0201376320130787,-0.0134962683225363,-0.0142918650891523,-0.0158790957666335,0.0134722056361615,-0.00273667795238392,0.0116912871664377,-0.0260576370154514,0.0321447575380526,-0.0306871096199775,-0.037227488149697,-0.018641110557621,0.0149767913858477,-0.0621616937904004,-0.0139083954268829,-0.00333576358377834,"K2","Control"
-0.0720140343200615,-0.270022375303187,0.0094911905865623,-0.0384136999828995,0.0552334487098756,0.00970235676388386,0.00724570679052811,-0.0184411288728694,-0.0237498456194097,-0.0034606375404824,0.0272481019869064,-0.0288048108441309,0.0258122920784653,0.0709888169109582,0.100507826490531,0.0170903713641102,0.0181204235697195,-0.0183825593120078,-0.00453181824590971,0.0142041905523796,-0.0130332657804351,-0.00410054109361938,-0.00341152343459312,"K3","Control"
-0.106460051427609,-0.273647607140615,-0.0020992356031534,-0.0306665584884416,0.0585946492598247,-0.00915880449016711,-0.00510481622818101,-0.00986763591873673,0.00971681328000452,-0.0132212133969258,-0.0161566732663982,0.00587804754454457,-0.009443041148625,-0.0572648804583885,-0.0701468929552667,-0.0232339158287,0.0734923722948298,-0.038832077613661,-0.0116944705955062,-0.0153946095514074,0.00345373832742878,-0.00193165968689996,0.005737341965625,"K4","Control"
-0.107451387539779,-0.264217544506535,0.00700957155616506,-0.0213992684958187,0.0427516026046854,-0.000717610278767969,0.0144993951123798,-0.00896566013896524,0.0105878043886268,0.0012378205984551,0.00645840012157675,0.0297182922339832,-0.0403352349375518,-0.00979402143877798,-0.033213485888385,0.0116183802596029,-0.0904407924647665,0.0589599148254462,0.0199866922014895,0.00811386004518887,0.00923877854708463,0.00330236158871939,-0.00497634670791988,"K5","Control"
-0.041750324904207,-0.164838644225589,-0.00404385196254766,0.0092838324884937,-0.247782798357635,0.014466051243147,-0.0187970201077284,0.0602728015429717,0.00812480032114461,0.0200103467863878,-0.0194799259481053,-0.011659783746284,0.0224332450271608,-0.0115797781964943,0.00534172504562614,0.0055580079733681,-6.03034083783095e-06,-0.00196687989226604,0.00125254299509307,-7.8704309747404e-05,0.001575942206564,0.000335053629635061,0.000861358172548095,"K6","Control"
-0.15555239737313,0.0719533071664148,-0.083177628427204,-0.0530556701985823,-0.0104712410062548,0.0422195248307848,0.000285064431365741,-0.0178328631463854,0.00311923830514074,0.00816203800268648,-0.0314497244806798,0.0144485918435911,-0.0375022675930375,0.0048373712595138,0.0244751299008367,-0.0582032136630547,0.0185280970055708,0.0469680057038606,-0.0255518400822081,-0.0391844593207271,-0.0537419974041214,0.0353658143436535,-0.0091200624977839,"M1","Model"
-0.115381403161121,0.0655776005412357,-0.0379546042361072,-0.0212775195080654,0.00480979839728462,0.00173051425767947,0.0102080171200688,0.0304200106997011,-0.0211755407289974,-0.0619231785064442,0.0988215496351452,-0.0869008502674275,0.0580772335759915,0.00656237178126778,-0.0332008080032046,-0.00888516928275016,-0.0171831468998434,0.00870993850986145,0.0184820875601177,-0.0552377165553399,-0.00424237083377373,-0.0171458939242609,-0.00205002153932902,"M2","Model"
-0.138360383225978,0.089805007387327,-0.0915835361062865,-0.0647675069187211,-0.005350109725093,0.0122542539607518,-0.00972972228297363,-0.0302189833838131,0.0139033465228015,0.00265748999203145,-0.0386647783584068,0.0222558829412788,-0.0145740570746203,-0.0126751836516005,0.023720016193639,-0.0137817490737782,-0.00302771896380683,0.00964320556787771,-0.00689028450298223,0.00371413214223421,0.0101036578702832,-0.0896722648842622,0.0232929277173949,"M3","Model"
-0.123613178483577,0.0933787181757866,-0.0927571262767626,-0.0841806423940042,-0.00151133425793809,0.00032751123168594,-0.0180265890862597,-0.00315131402824522,-0.000961690652029041,-0.011209621933712,-0.0410505551210605,0.0486014889358287,-0.0253331099712027,0.03073316022429,0.00120699512414325,0.0731410063456845,-0.010912417193284,-0.0498597021542057,0.035688203906416,-0.0435247893845933,0.0242636767131683,0.024261438657373,-0.0116441719500958,"M4","Model"
