id.exposure,id.outcome,exposure,outcome,I2,H2,QE,QEp
P49662,J10_PNEUMOBACT,CASP4,Bacterial pneumoniae,0,0.518308570830956,1.55492571249287,0.669652732637757
P49767,J10_PNEUMOBACT,VEGFC,Bacterial pneumoniae,0,0.869371946474668,26.08115839424,0.670982546423156
P55010,J10_PNEUMOBACT,EIF5,Bacterial pneumoniae,0,0.276343643217901,0.829030929653702,0.842511353395857
P55957,J10_PNEUMOBACT,BID,Bacterial pneumoniae,0,0.778782662762847,4.67269597657708,0.58642350417361
P56159,J10_PNEUMOBACT,GFRA1,Bacterial pneumoniae,13.2668366716707,1.15296152201262,16.1414613081767,0.304811956404325
P60880,J10_PNEUMOBACT,SNAP25,Bacterial pneumoniae,35.013502860827,1.53878119920579,32.3144051833215,0.0543940578717355
P61244,J10_PNEUMOBACT,MAX,Bacterial pneumoniae,0,0.420300561891205,2.52180337134723,0.866019584728778
P62330,J10_PNEUMOBACT,ARF6,Bacterial pneumoniae,28.2523623845876,1.39377411331685,6.96887056658424,0.222965757956615
P63098,J10_PNEUMOBACT,PPP3R1,Bacterial pneumoniae,0,0.622147992310102,3.73288795386061,0.712770574582506
P68400,J10_PNEUMOBACT,CSNK2A1,Bacterial pneumoniae,46.6672723882593,1.8750212951416,16.8751916562744,0.0507067144922835
P78324,J10_PNEUMOBACT,SIRPA,Bacterial pneumoniae,20.284311757271,1.25445821524499,55.1961614707797,0.120032045358343
P78352,J10_PNEUMOBACT,DLG4,Bacterial pneumoniae,0,0.30418787064235,0.6083757412847,0.73772225707637
P80303,J10_PNEUMOBACT,NUCB2,Bacterial pneumoniae,34.0333948275701,1.51591854300536,30.3183708601073,0.0648565466492991
P98095,J10_PNEUMOBACT,FBLN2,Bacterial pneumoniae,0,0.818690463027223,13.9177378714628,0.67291618263732
Q01432,J10_PNEUMOBACT,AMPD3,Bacterial pneumoniae,30.3888135537946,1.43655071986567,15.8020579185224,0.148639949652075
Q02223,J10_PNEUMOBACT,TNFRSF17,Bacterial pneumoniae,13.2763432194534,1.1530879083322,40.358076791627,0.245349984303378
Q03014,J10_PNEUMOBACT,HHEX,Bacterial pneumoniae,0,0.522778245517724,5.75056070069497,0.889478267737054
Q06141,J10_PNEUMOBACT,REG3A,Bacterial pneumoniae,0,0.947016211841121,25.5694377197103,0.542582401911989
Q06520,J10_PNEUMOBACT,SULT2A1,Bacterial pneumoniae,0,0.375904478654287,3.38314030788859,0.94715198586189
Q08378,J10_PNEUMOBACT,GOLGA3,Bacterial pneumoniae,0,0.392441272613914,1.56976509045566,0.814215722157768
Q0VD83,J10_PNEUMOBACT,APOBR,Bacterial pneumoniae,26.2491029181989,1.3559157102738,47.4570498595829,0.0778859891442878
Q10588,J10_PNEUMOBACT,BST1,Bacterial pneumoniae,0,0.839531922239075,36.0998726562802,0.762721389015307
Q10589,J10_PNEUMOBACT,BST2,Bacterial pneumoniae,50.9602347216548,2.03916147298849,59.1356827166661,0.000790198706980234
Q12864,J10_PNEUMOBACT,CDH17,Bacterial pneumoniae,26.7382390897685,1.3649685560047,81.8981133602818,0.0316893424683532
Q12888,J10_PNEUMOBACT,TP53BP1,Bacterial pneumoniae,0,0.960081214185679,9.60081214185679,0.4761848395083
Q12918,J10_PNEUMOBACT,KLRB1,Bacterial pneumoniae,4.54700533070418,1.04763606785159,27.2385377641414,0.39690869910681
Q13093,J10_PNEUMOBACT,PLA2G7,Bacterial pneumoniae,18.0873002557248,1.22081191698225,30.5202979245562,0.205397275666997
Q13105,J10_PNEUMOBACT,ZBTB17,Bacterial pneumoniae,0,0.00690355243658501,0.01380710487317,0.993120222339939
Q13287,J10_PNEUMOBACT,NMI,Bacterial pneumoniae,12.0005882026835,1.13637123200691,25.000167104152,0.297066748789123
Q13332,J10_PNEUMOBACT,PTPRS,Bacterial pneumoniae,0,0.700900187637471,18.9243050662117,0.872743293554087
Q14197,J10_PNEUMOBACT,MRPL58,Bacterial pneumoniae,0,0.625001654867913,1.87500496460374,0.598750571020007
Q14512,J10_PNEUMOBACT,FGFBP1,Bacterial pneumoniae,29.3259713071563,1.41494693099512,38.2035671368682,0.0747009201848818
Q14643,J10_PNEUMOBACT,ITPR1,Bacterial pneumoniae,7.80675210143951,1.08467813293691,13.0161375952429,0.36786882444615
Q14790,J10_PNEUMOBACT,CASP8,Bacterial pneumoniae,23.2051233961454,1.30217020226296,15.6260424271555,0.208970454963389
Q15661,J10_PNEUMOBACT,TPSAB1,Bacterial pneumoniae,13.5735113833427,1.1570526767962,59.0096865166064,0.2060393365348
Q15735,J10_PNEUMOBACT,INPP5J,Bacterial pneumoniae,0,0.230031610676914,0.690094832030741,0.875531235005737
Q15797,J10_PNEUMOBACT,SMAD1,Bacterial pneumoniae,0,0.696577322497823,3.48288661248912,0.625978669317765
Q15818,J10_PNEUMOBACT,NPTX1,Bacterial pneumoniae,5.07066119410479,1.05341511125947,49.5105102291951,0.37334830793773
Q16769,J10_PNEUMOBACT,QPCT,Bacterial pneumoniae,0,0.721153028947385,21.6345908684216,0.867002244660061
Q16790,J10_PNEUMOBACT,CA9,Bacterial pneumoniae,32.9319050235029,1.49102192383791,23.8563507814065,0.0926892376125697
Q24JP5,J10_PNEUMOBACT,TMEM132A,Bacterial pneumoniae,0,0.585296055523096,11.1206250549388,0.919714178793867
Q2L4Q9,J10_PNEUMOBACT,PRSS53,Bacterial pneumoniae,16.1597118692146,1.19274399253026,79.9138474995272,0.133976509386748
Q32MZ4,J10_PNEUMOBACT,LRRFIP1,Bacterial pneumoniae,0,0.336449271965355,1.68224635982678,0.891128780790843
Q495A1,J10_PNEUMOBACT,TIGIT,Bacterial pneumoniae,0,0.704485090665418,1.40897018133084,0.494363060886471
Q53H47,J10_PNEUMOBACT,SETMAR,Bacterial pneumoniae,20.1108685690226,1.25173472547261,10.0138778037809,0.264053226046495
Q58EX2,J10_PNEUMOBACT,SDK2,Bacterial pneumoniae,23.2608959857313,1.30311659595877,24.7592153232167,0.168621537628017
Q5VT99,J10_PNEUMOBACT,LRRC38,Bacterial pneumoniae,0,0.351725061842472,1.75862530921236,0.881432762701218
Q6UB28,J10_PNEUMOBACT,METAP1D,Bacterial pneumoniae,0,0.213230265942318,1.06615132971159,0.957055710697031
