Taxon,K1,K2,K3,K4,K5,K6,M1,M2,M3,M4,M5,M6,Y1,Y2,Y3,Y4,Y5,Y6,Z1,Z2,Z3,Z4,Z5,Z6
Unassigned,0.100620707717,0.0997634905399,0.0932365153981,0.0961771325843,0.0940691610419,0.0642896934862,0.0939142793336,0.0967969603436,0.096651694576,0.101884532302,0.0940364758045,0.0943030549326,0.0807817033407,0.0853346819652,0.082986983636,0.105388135244,0.0705391232429,0.0685025838952,0.0997638127258,0.111699498285,0.109753729875,0.10699760271,0.0987260604772,0.094552577973
Abditibacterium,0,0,0,0,0,0,0,0,0,0,0,0,0,3.51206217755e-07,6.09994330103e-07,1.47132389724e-06,0,0,0,0,0,0,0,0
Abiotrophia,1.98792798813e-05,2.19951964935e-05,5.60044101606e-07,1.6521959088e-06,8.52920413712e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Absicoccus,2.6262534889e-05,2.54574033489e-05,6.90721058648e-06,5.7826856808e-06,7.39197691884e-06,8.80961587192e-06,2.29539758438e-05,3.01445167027e-05,2.3794074185e-05,2.36956005361e-05,1.98049705525e-05,2.07771828499e-05,3.17859349488e-05,4.91688704857e-06,2.04348100584e-05,1.19177235677e-05,3.88900645932e-05,1.48847543803e-05,5.28295758651e-05,3.42297345508e-05,4.79267363716e-05,6.47780489789e-05,6.57624956336e-05,5.2055129984e-05
Absidia,0,0,0,4.9565877264e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.79480075436e-07,0,0,0,0,0
Absiella,0.000163776085628,0.000157835900763,8.15797574673e-05,8.09575995312e-05,6.68120990741e-05,4.03640581768e-05,5.57112122042e-05,4.395265016e-05,6.16332616041e-05,4.85470840252e-05,4.58815151133e-05,4.41955330113e-05,5.47111889163e-05,0.000102903421802,0.000107816497846,4.44339816967e-05,0.00014405528093,7.94944025145e-05,6.48903472041e-05,7.1834231663e-05,4.45436726277e-05,9.25639821326e-05,0.000110110414167,7.79189995986e-05
Abyssibacter,0,0,0,0,0,0,0,0,0,0,0,5.28233462287e-07,0,0,0,0,0,0,0,0,0,3.34770278961e-07,0,0
Abyssicoccus,0,0,7.46725468808e-07,2.14785468144e-06,2.13230103428e-06,0,0,0,0,0,0,0,4.21937189586e-07,5.26809326632e-07,7.62492912628e-07,1.47132389724e-06,0,0,0,0,5.63843957313e-07,0,0,0
Abyssisolibacter,1.1489859014e-05,1.18122351539e-05,1.06408379305e-05,8.09575995312e-06,1.23673459988e-05,1.08918887144e-05,9.20550072903e-06,1.28357296928e-05,1.17318004662e-05,1.27147124828e-05,1.17179409102e-05,9.68428014193e-06,4.078726166e-06,5.26809326632e-07,1.37248724273e-06,2.35411823559e-06,9.07434840507e-06,5.23419934252e-06,1.07018111881e-05,2.05699813263e-05,1.46599428901e-05,6.52802043973e-06,5.16379873335e-06,1.276823943e-05
Acadevirus,0,0,0,0,0,0,0,7.77923011682e-07,0,0,0,5.28233462287e-07,0,0,0,0,0,0,0,0,0,0,0,0
Acaromyces,0,0,0,4.9565877264e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acaryochloris,2.5533020031e-06,3.25854762866e-06,1.12008820321e-06,6.6087836352e-07,9.95073815997e-07,0,0,1.36136527044e-06,0,0,3.30082842541e-07,7.04311283049e-07,0,0,0,0,0,0,6.79480075436e-07,0,1.35322549755e-05,3.58204198488e-05,5.43717631335e-05,8.1847688654e-07
Acetanaerobacterium,6.51092010791e-05,7.77978246343e-05,5.88046306686e-05,6.31138837161e-05,6.25474970055e-05,5.0455072721e-05,5.4276588714e-05,6.74848212634e-05,7.45217184543e-05,5.33632629959e-05,5.49587932831e-05,5.4055890974e-05,0.000802946471782,0.000921038306062,0.000264280043517,0.000479504458111,0.000655297588395,0.000243226700698,4.05989345073e-05,4.83715967127e-05,4.0220868955e-05,5.49023257496e-05,3.69059733001e-05,5.43468652663e-05
Acetatifactor,0.0013262580119,0.00156125163258,0.00257041574501,0.0018985383188,0.0024630920014,0.000851329242895,0.000545993789993,0.000800677259774,0.000651858490692,0.000467362007322,0.000532093542177,0.000544256543976,0.00101419635804,0.000465523841634,0.000975533432417,0.000572050731248,0.00127543207672,0.000978958845781,0.00175934378532,0.00121523592804,0.00165939276637,0.00300740880104,0.00414182221345,0.00219319066517
Acetitomaculum,2.33444754569e-05,2.74939956168e-05,3.52827784012e-05,2.87482088131e-05,3.29795893302e-05,2.64288476157e-05,9.92281247415e-06,1.92535945391e-05,1.71846091336e-05,1.23294181651e-05,1.13878580677e-05,1.28536809156e-05,7.31357795283e-05,7.86701927771e-05,2.11973029711e-05,2.9867875114e-05,2.43062903707e-05,7.68773028432e-06,1.78363519802e-05,2.95693481566e-05,4.28521407558e-05,9.42378335274e-05,0.0001448901174,1.78427961266e-05
Acetivibrio,0.000650909632076,0.00068551695738,0.000676159912006,0.000528537471225,0.000620926061182,0.00050615247555,0.000341559942634,0.000520819456321,0.000385001339243,0.000322491343882,0.000377614771867,0.000377334769894,0.000534875710665,0.000366659291336,0.000332294411323,0.000264985433893,0.000408021594357,0.000432966426864,0.000475126442749,0.00057178119968,0.000719088993559,0.00097284243066,0.00127150949987,0.000601907902362
Acetoanaerobium,1.38607823026e-05,1.54781012362e-05,1.8481455353e-05,1.35480064522e-05,1.40731868262e-05,6.08664369332e-06,3.25181324454e-05,1.94480752921e-05,3.73434775403e-05,2.9475015301e-05,3.44936570456e-05,3.08136186334e-05,2.8551083162e-05,5.54905824053e-05,1.86048270681e-05,1.4418974193e-05,2.00932000398e-05,1.50483231097e-05,6.69287874304e-05,1.65524068485e-05,1.72912146909e-05,1.23865003215e-05,1.23019911e-05,6.15494618678e-05
Acetobacter,2.09735521683e-05,2.48464256686e-05,1.10142006649e-05,1.96611313147e-05,1.64897946651e-05,1.34546860589e-05,3.68220029161e-05,5.1537399524e-05,2.89164095998e-05,2.56220721244e-05,2.8057041616e-05,3.60959532563e-05,7.59486941255e-06,0,7.62492912628e-07,1.47132389724e-06,2.10654516546e-06,3.76208077744e-06,1.18909013201e-05,3.79259030704e-05,1.71032667051e-05,8.70402725298e-06,8.9607095667e-06,1.60421469762e-05
Acetobacterium,0.00014444394189,0.000159261515351,0.00018145428892,0.000135314844931,0.000180108360695,5.65417164143e-05,7.519818128e-05,8.0903993215e-05,8.1296420132e-05,6.18397379845e-05,7.08027697251e-05,6.70856497104e-05,4.078726166e-05,6.5851165829e-05,0.000117576407127,0.000132272018362,7.00021162677e-05,3.81115139627e-05,9.29189003159e-05,0.000162470711882,0.000125361306509,0.000175921781594,0.000172987257567,0.000113931982606
Acetohalobium,2.42563690295e-05,2.21988557203e-05,0,0,0,0,0,0,0,0,0,3.52155641525e-07,3.51614324655e-06,3.51206217755e-07,1.06749007768e-06,6.47382514787e-06,8.10209679024e-07,1.14498110618e-06,1.86857020745e-06,6.42811916447e-07,0,1.50646625532e-06,9.11258600003e-07,1.30956301846e-06
Acetomicrobium,1.09427228704e-06,8.14636907166e-07,1.86681367202e-06,8.260979544e-07,2.84306804571e-06,1.00910145442e-05,7.17311745119e-07,2.72273054089e-06,1.15665638399e-06,7.7058863532e-07,1.15528994889e-06,2.28901166991e-06,0,9.48256787938e-06,1.09798979418e-05,0.000325898243239,2.83573387658e-05,0,0,2.24984170757e-06,1.12768791463e-06,1.33908111584e-06,1.67064076667e-06,1.63695377308e-06
Acetonema,1.3678403588e-05,1.48671235558e-05,3.04290628539e-05,2.14785468144e-05,2.67248396296e-05,1.53767840673e-05,3.22790285304e-06,6.80682635222e-06,5.12233541482e-06,5.39412044724e-06,5.28132548066e-06,3.87371205677e-06,8.00274202915e-05,0.000104835056,1.28098809322e-05,2.8837948386e-05,2.85193807016e-05,4.90706188361e-06,1.18909013201e-05,9.80288172582e-06,1.67273707336e-05,7.19756099766e-06,8.20132740003e-06,1.08038949023e-05
Acholeplasma,0.00484014870431,0.00420821060319,0.000141691157706,0.000163071736199,0.000151535526836,4.40480793596e-05,0.00148626993589,0.000425912848896,0.00138650053115,0.00108672262296,0.00106055617309,0.00109291503347,7.73551514241e-06,1.05361865326e-06,2.43997732041e-06,3.08978018421e-06,6.48167743219e-07,6.54274917815e-07,0.000102261751353,0.00211276206638,0.000311053916451,0.000414947760772,0.000264872499734,0.000156329085329
Achromatium,0,0,1.68013230482e-06,4.9565877264e-07,1.42153402285e-06,0,2.3910391504e-07,0,0,0,0,5.28233462287e-07,0,0,0,0,0,0,0,0,0,0,0,4.91086131924e-07
Achromobacter,2.00616585958e-06,3.66586608225e-06,0,9.9131754528e-07,5.68613609141e-07,0,2.27148719288e-06,3.30617279965e-06,2.97425927312e-06,1.15588295298e-06,2.64066274033e-06,1.23254474534e-06,4.21937189586e-07,0,0,0,2.10654516546e-06,0,1.86857020745e-06,1.44632681201e-06,1.12768791463e-06,8.36925697402e-07,1.3668879e-06,3.27390754616e-06
Acidaminobacter,8.93655701086e-06,8.35002829845e-06,1.86681367202e-06,3.80005059024e-06,3.69598845942e-06,5.60611919122e-06,8.36863702639e-07,3.50065355257e-06,9.91419757707e-07,0,8.25207106354e-07,5.28233462287e-07,2.9535603271e-06,1.93163419765e-06,3.81246456314e-06,6.91522231704e-06,3.4028806519e-06,1.14498110618e-06,2.54805028288e-06,4.0175744778e-06,1.50358388617e-06,3.68247306857e-06,3.18940510001e-06,1.80064915039e-06
Acidaminococcus,0.000224872954987,0.00020691777442,0.000126196604229,0.000129697378841,0.000133624198148,9.88278725995e-05,0.000195347898587,0.000210233693907,0.000162262367011,0.000180510387824,0.000202835906742,0.000198439703999,3.58646611148e-05,3.17841627068e-05,7.7469279923e-05,6.28255304123e-05,0.000183431471331,9.60148441893e-05,0.00013844406537,0.000189308109394,0.000116527751178,0.000240197675154,0.000231155931534,0.000157966039102
Acidianus,0,0,5.60044101606e-07,6.6087836352e-07,5.68613609141e-07,0,4.78207830079e-07,0,0,0,4.95124263812e-07,0,0,0,0,0,0,0,0,0,0,0,0,0
Acidibacillus,3.82995300465e-06,5.70245835016e-06,0,4.9565877264e-07,4.26460206856e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.60702979112e-06,0,5.02155418441e-07,3.03752866668e-07,0
Acidiferrobacter,5.47136143522e-07,2.03659226791e-07,0,0,5.68613609141e-07,0,5.97759787599e-07,7.77923011682e-07,4.95709878853e-07,7.7058863532e-07,6.60165685083e-07,5.28233462287e-07,0,0,0,0,0,0,6.79480075436e-07,4.82108937335e-07,0,1.00431083688e-06,1.51876433334e-06,4.91086131924e-07
Acidihalobacter,3.64757429015e-07,4.07318453583e-07,0,0,0,0,1.31507153272e-06,5.83442258762e-07,6.60946505138e-07,5.7794147649e-07,1.32033137017e-06,1.23254474534e-06,0,0,0,0,0,0,6.79480075436e-07,6.42811916447e-07,0,1.84123653428e-06,1.21501146667e-06,6.54781509232e-07
Acidiphilium,2.4073990315e-05,2.17915372667e-05,5.86179493014e-05,8.87229203025e-05,7.98902120843e-05,1.63378330716e-05,8.12953311135e-06,9.91851839895e-06,6.4442284251e-06,7.7058863532e-06,8.25207106354e-06,6.5148793682e-06,0.000100702342581,0.000132404744094,1.52498582526e-05,3.81072889386e-05,2.64128355362e-05,6.21561171924e-06,7.47428082979e-06,1.10885055587e-05,3.79654931257e-05,2.39360749457e-05,1.03275974667e-05,1.19497625435e-05
Acidipila,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.17843647269e-07,0,0,0,0,0,0
Acidiplasma,0,0,0,0,0,0,2.03238327784e-06,0,2.31331276798e-06,2.50441306479e-06,1.81545563398e-06,1.76077820762e-06,0,0,0,0,0,0,0,0,0,0,0,0
Acidipropionibacterium,6.20087629325e-06,3.46220685545e-06,9.1473869929e-06,5.7826856808e-06,5.40182928684e-06,9.61049004209e-07,2.08020406085e-05,2.04204790567e-05,1.78455556387e-05,1.98426573595e-05,2.21155504503e-05,2.57073618313e-05,0,0,0,0,4.86125807414e-07,0,4.29771147713e-05,1.31776442872e-05,3.13873136237e-05,1.40603517164e-05,1.10869796334e-05,2.6027564992e-05
Acidisarcina,5.47136143522e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acidithiobacillus,1.09427228704e-06,4.07318453583e-07,5.60044101606e-07,0,7.10767011427e-07,3.36367151473e-06,2.3910391504e-07,0,3.30473252569e-07,3.8529431766e-07,4.95124263812e-07,0,0,0,0,0,0,0,0,0,3.75895971542e-07,6.69540557921e-07,0,0
Acidithrix,0,0,0,0,0,0,2.3910391504e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75895971542e-07,0,0,0
Acidocella,0,0,0,0,0,6.40699336139e-07,2.3910391504e-07,0,0,0,3.30082842541e-07,0,0,0,0,0,0,0,0,0,0,0,0,4.91086131924e-07
Acidomonas,0,0,0,0,4.26460206856e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acidovorax,1.82378714507e-06,1.83293304112e-06,1.12008820321e-06,1.81741549968e-06,1.84799422971e-06,3.2034966807e-07,1.31507153272e-06,1.55584602336e-06,1.15665638399e-06,0,1.65041421271e-06,5.28233462287e-07,1.91278192612e-05,0,0,0,9.72251614829e-07,0,0,3.21405958224e-06,1.69153187194e-06,1.17169597636e-06,7.59382166669e-07,0
Aciduliprofundum,3.82995300465e-06,2.4439107215e-06,0,0,0,0,6.33625374855e-06,9.72403764603e-06,8.42706794051e-06,7.32059203554e-06,8.25207106354e-06,9.68428014193e-06,0,0,0,0,0,0,2.8877903206e-06,1.36597532245e-05,1.3156359004e-06,9.3735678109e-06,7.13819236669e-06,3.43760292347e-06
Acinetobacter,6.45620649356e-05,0.000372900044255,5.60044101606e-05,6.42704208523e-05,6.31161106147e-05,5.0775422389e-05,8.47623378816e-05,3.94795928429e-05,0.000139294475958,0.000124835358922,5.74344146022e-05,7.43048403617e-05,4.50066335558e-06,1.22922176214e-06,5.39844982141e-05,8.82794338346e-07,0,1.63568729454e-06,0.000403611164809,3.06942690104e-05,4.83026323431e-05,4.26832105675e-05,4.28291542001e-05,0.000396306508463
Actinoalloteichus,0,0,0,0,0,0,0,0,0,0,0,0,7.0322864931e-07,0,0,0,0,0,0,0,0,3.34770278961e-07,9.11258600003e-07,8.1847688654e-07
Actinobacillus,3.46519557564e-06,2.03659226791e-06,8.58734289129e-06,1.75132766333e-05,1.03771983668e-05,7.52821719964e-06,6.33625374855e-06,1.36136527044e-06,4.95709878853e-06,3.8529431766e-06,3.46586984668e-06,3.69763423601e-06,0,0,1.06749007768e-06,0,2.10654516546e-06,3.76208077744e-06,2.37818026403e-06,2.89265362401e-06,2.44332381502e-06,1.84123653428e-06,1.82251720001e-06,2.29173528231e-06
Actinobaculum,0,0,0,0,0,9.61049004209e-07,5.97759787599e-07,0,0,0,0,0,0,0,0,0,3.2408387161e-07,0,0,0,9.39739928854e-07,0,6.07505733335e-07,0
Actinocorallia,0,0,5.60044101606e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.34770278961e-07,7.59382166669e-07,0
Actinokineospora,0,6.10977680374e-07,0,0,0,4.80524502105e-07,1.31507153272e-06,1.16688451752e-06,4.95709878853e-07,3.8529431766e-07,4.95124263812e-07,0,0,0,0,0,0,0,5.09610056577e-07,3.05335660312e-06,5.63843957313e-07,0,0,0
Actinomadura,2.18854457409e-06,8.14636907166e-07,0,0,0,0,1.67372740528e-06,0,1.48712963656e-06,1.15588295298e-06,1.15528994889e-06,1.23254474534e-06,5.62582919448e-07,0,0,0,3.2408387161e-07,8.17843647269e-07,4.41662049033e-06,3.85687149868e-06,9.39739928854e-07,2.67816223169e-06,3.18940510001e-06,3.60129830078e-06
Actinomyces,4.74184657719e-06,2.85122917508e-06,8.02729878969e-06,4.29570936288e-06,8.38705073483e-06,4.00437085087e-06,7.17311745119e-06,1.05019606577e-05,9.08801444565e-06,9.24706362384e-06,2.8057041616e-06,2.11293384915e-06,2.89730203516e-05,0,6.09994330103e-07,4.266839302e-06,3.2408387161e-07,3.27137458907e-06,1.18909013201e-05,8.35655491381e-06,9.39739928854e-06,1.47298922743e-05,1.67064076667e-05,1.76791007493e-05
Actinomycetospora,0,6.10977680374e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Actinophytocola,7.29514858029e-07,0,0,4.9565877264e-07,0,0,3.5865587256e-07,0,0,0,0,0,0,0,0,0,0,4.90706188361e-07,0,0,0,0,0,0
Actinoplanes,2.37092328859e-06,1.22195536075e-06,1.86681367202e-06,1.48697631792e-06,1.56368742514e-06,3.2034966807e-07,8.36863702639e-07,5.83442258762e-07,3.30473252569e-07,0,8.25207106354e-07,1.58470038686e-06,3.23485178683e-06,8.78015544387e-07,3.04997165051e-07,1.10349292293e-05,2.91675484449e-06,1.63568729454e-06,8.49350094295e-07,2.57124766579e-06,5.63843957313e-07,0,0,1.47325839577e-06
Actinopolymorpha,0,0,2.98690187523e-06,0,1.56368742514e-06,0,0,0,0,0,0,0,4.21937189586e-07,0,0,0,0,1.30854983563e-06,0,9.64217874671e-07,0,1.6738513948e-07,0,0
Actinopolyspora,0,0,0,0,4.26460206856e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Actinosynnema,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.09610056577e-07,0,7.51791943083e-07,0,0,6.54781509232e-07
Actinotalea,0,0,0,0,0,0,0,0,8.26183131422e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Actinotignum,9.11893572536e-07,8.14636907166e-07,0,0,5.68613609141e-07,4.80524502105e-07,3.46700676808e-06,9.72403764603e-07,4.2961522834e-06,2.69706022362e-06,2.31057989779e-06,1.4086225661e-06,0,0,0,0,0,0,0,0,3.75895971542e-07,6.69540557921e-07,0,4.91086131924e-07
Acutalibacter,0.00128412852885,0.00149669165769,0.00344632471992,0.00192646042966,0.00293262468915,0.000525053105966,0.000903932350808,0.00076644864726,0.000890625415673,0.000631304739486,0.000690203223754,0.000613983360998,0.0126762589867,0.0260085764558,0.0669351353379,0.0671123797193,0.100502621676,0.0668547925147,0.00141705569732,0.00138075999653,0.00105062924046,0.00272235190851,0.00213097823611,0.00191785504054
Acuticoccus,0,0,0,0,4.26460206856e-07,0,0,0,4.95709878853e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adhaeribacter,2.73568071761e-06,2.03659226791e-06,5.60044101606e-06,6.27834445344e-06,5.11752248227e-06,4.64507018701e-06,1.31507153272e-06,0,1.98283951541e-06,1.54117727064e-06,1.48537279144e-06,1.05646692457e-06,7.87616087227e-06,6.14610881071e-06,5.18495180587e-06,4.266839302e-06,8.10209679024e-07,0,0,0,3.94690770119e-06,2.51077709221e-06,2.12627006667e-06,6.54781509232e-07
Adlercreutzia,0.000183837744223,0.000155799308495,4.55502535973e-05,3.10612830854e-05,3.49697369622e-05,3.95631840066e-05,0.00057313208435,0.000265660708489,0.000361372501684,0.000493754668081,0.000138469752446,0.000131882287751,2.29252539675e-05,6.14610881071e-06,2.33322831264e-05,2.28055204073e-05,3.04638839313e-05,6.41189419459e-05,0.00102295725357,0.000315620650976,0.00110588594828,0.00154730822936,0.00147775769634,0.000701598387142
Advenella,5.47136143522e-07,6.10977680374e-07,1.30676957041e-06,2.4782938632e-06,1.27938062057e-06,8.00874170174e-07,3.5865587256e-07,7.77923011682e-07,6.60946505138e-07,0,6.60165685083e-07,7.04311283049e-07,0,0,0,0,0,0,0,0,1.50358388617e-06,0,0,0
Aequorivita,4.59594360558e-05,4.03245269047e-05,7.65393605528e-06,1.28871280886e-05,1.03771983668e-05,4.48489535298e-06,2.51059110792e-06,1.36136527044e-06,3.80044240454e-06,1.9264715883e-06,2.47562131906e-06,2.28901166991e-06,1.1251658389e-06,3.51206217755e-07,0,5.88529558897e-07,8.10209679024e-07,3.27137458907e-07,6.79480075436e-07,2.7319506449e-06,0,0,6.07505733335e-07,6.54781509232e-07
Aeribacillus,7.29514858029e-06,4.27684376262e-06,2.42685777363e-06,1.98263509056e-06,3.69598845942e-06,9.61049004209e-07,5.97759787599e-06,1.75032677629e-06,7.27041155652e-06,4.81617897075e-06,2.64066274033e-06,1.76077820762e-06,0,0,6.09994330103e-07,0,0,1.47211856508e-06,4.58649050919e-06,6.91022810181e-06,1.87947985771e-06,2.34339195273e-05,2.12627006667e-05,4.74716594193e-06
Aeriscardovia,0,0,9.3340683601e-07,6.6087836352e-07,4.26460206856e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aerococcus,1.84202501652e-05,0.000101218635715,6.58985226223e-05,4.42788503558e-05,3.62491175828e-05,2.19439522628e-05,3.94521459815e-06,1.34191719515e-05,3.63520577826e-06,3.08235454128e-06,6.7666982721e-06,4.93017898134e-06,1.96904021807e-06,0,0,3.38404496366e-06,1.29633548644e-06,6.54274917815e-07,2.27625825271e-05,2.10520902636e-05,2.10501744063e-05,1.7408054506e-05,2.17183299667e-05,1.76791007493e-05
Aeromicrobium,0,0,0,0,0,0,5.97759787599e-07,2.13928828213e-06,4.95709878853e-07,7.7058863532e-07,9.90248527624e-07,7.04311283049e-07,0,0,0,0,0,0,1.52883016973e-06,0,5.63843957313e-07,1.00431083688e-06,1.67064076667e-06,8.1847688654e-07
Aeromonas,3.28281686113e-06,3.46220685545e-06,1.77347298842e-05,2.59394757682e-05,2.11808569405e-05,1.23334622207e-05,4.78207830079e-06,6.02890334054e-06,2.97425927312e-06,3.08235454128e-06,4.62115979558e-06,2.11293384915e-06,5.62582919448e-07,1.22922176214e-06,0,0,1.29633548644e-06,3.43494331853e-06,8.66337096181e-06,3.05335660312e-06,1.87947985771e-06,3.18031765013e-06,3.49315796668e-06,7.20259660155e-06
Aeropyrum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69870018859e-07,0,9.39739928854e-07,6.69540557921e-07,0,4.91086131924e-07
Aerosticca,0,0,0,0,0,0,0,0,4.95709878853e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aestuariimicrobium,0,0,7.46725468808e-07,3.3043918176e-07,4.26460206856e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aestuariisphingobium,0,0,5.60044101606e-07,4.9565877264e-07,4.26460206856e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aestuariispira,0,0,0,0,0,8.00874170174e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aestuariivirga,0,0,0,0,0,0,0,0,0,0,0,0,4.21937189586e-07,0,0,0,0,0,0,0,0,0,0,0
Afifella,0,4.07318453583e-07,0,0,0,0,5.97759787599e-07,0,0,0,3.30082842541e-07,3.52155641525e-07,0,0,0,0,0,0,0,0,0,0,0,0
Afipia,0,0,1.30676957041e-06,0,0,0,0,0,0,5.7794147649e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Agaribacterium,5.47136143522e-07,8.14636907166e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Agarivorans,0,0,5.04039691446e-06,8.59141872576e-06,6.8233633097e-06,4.80524502105e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Agatevirus,0,0,1.68013230482e-06,1.15653713616e-06,7.10767011427e-07,0,1.1955195752e-07,0,0,0,0,0,0,0,9.14991495154e-07,0,0,0,0,0,9.39739928854e-07,0,0,0
Agathobacter,1.20369951575e-05,1.26268720611e-05,3.84563616436e-05,3.45308944939e-05,3.92343390307e-05,3.10739178028e-05,7.05356549367e-06,2.00315175508e-05,8.75754119308e-06,5.97206192373e-06,1.48537279144e-05,1.37340700195e-05,2.67226886738e-06,2.10723730653e-06,0,2.64838301504e-06,9.88455808409e-06,3.59851204798e-06,7.30441081094e-06,1.26955353498e-05,9.20945130277e-06,2.1592682993e-05,2.38446000334e-05,1.55510608443e-05
Agathobaculum,0.000240557524435,0.000249278893593,0.000222337508338,0.000217924640371,0.00021337225683,8.18493401918e-05,0.000109390041131,0.000141970949632,0.000112856615752,8.49573970441e-05,9.98500598688e-05,8.94475329472e-05,0.000945420596133,0.000445505087222,0.000840419688299,0.000927522584822,0.000580272172117,0.000345293587877,0.000167831578633,0.000129687304143,0.000163702695606,0.000247395236152,0.000286590829701,0.000218205937952
Aggregatibacter,7.84228472381e-06,7.1280729377e-06,0,1.48697631792e-06,7.10767011427e-07,2.72297217859e-06,4.42342242823e-06,6.6123455993e-06,3.63520577826e-06,5.00882612958e-06,4.12603553177e-06,7.57134629278e-06,0,0,0,0,0,9.81412376722e-07,4.41662049033e-06,1.31776442872e-05,2.63127180079e-06,4.85416904493e-06,3.34128153334e-06,4.58347056462e-06
Aggregatilinea,5.47136143522e-07,0,0,0,0,9.61049004209e-07,4.78207830079e-07,0,0,0,0,0,0,0,0,0,3.2408387161e-07,3.27137458907e-07,0,0,2.63127180079e-06,1.00431083688e-06,0,1.30956301846e-06
Agitococcus,5.47136143522e-07,4.07318453583e-07,0,0,0,0,5.97759787599e-07,7.77923011682e-07,4.95709878853e-07,5.7794147649e-07,3.30082842541e-07,3.52155641525e-07,0,0,0,0,0,0,5.09610056577e-07,0,5.63843957313e-07,5.02155418441e-07,9.11258600003e-07,4.91086131924e-07
Agreia,0,0,0,8.260979544e-07,0,0,2.3910391504e-07,0,0,0,0,0,2.81291459724e-07,0,0,0,0,4.90706188361e-07,0,0,0,0,0,0
Agricanvirus,0,0,7.46725468808e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18909013201e-06,4.82108937335e-07,0,4.18462848701e-06,1.97439363334e-06,2.78282141424e-06
Agrilactobacillus,9.11893572536e-07,2.64756994829e-06,1.49345093762e-06,0,8.52920413712e-07,4.80524502105e-07,4.78207830079e-07,9.72403764603e-07,0,0,0,0,0,0,0,0,0,0,2.54805028288e-06,1.28562383289e-06,3.75895971542e-07,3.34770278961e-06,5.01192230002e-06,3.60129830078e-06
Agrobacterium,1.09427228704e-06,1.22195536075e-06,9.3340683601e-07,1.15653713616e-06,1.27938062057e-06,0,4.06476655567e-06,5.05649957593e-06,1.65236626284e-06,2.50441306479e-06,3.63091126796e-06,2.64116731143e-06,0,5.26809326632e-07,7.62492912628e-07,7.35661948621e-07,1.13429355063e-06,2.61709967126e-06,2.37818026403e-06,3.21405958224e-06,6.76612748775e-06,3.01293251065e-06,1.3668879e-06,2.94651679154e-06
Agrococcus,5.47136143522e-07,0,0,0,0,0,9.56415660159e-07,1.55584602336e-06,6.60946505138e-07,7.7058863532e-07,8.25207106354e-07,1.05646692457e-06,9.84520109034e-07,0,0,0,0,0,1.01922011315e-06,4.82108937335e-07,5.63843957313e-07,2.00862167376e-06,2.12627006667e-06,6.54781509232e-07
Agromyces,0,0,0,0,0,4.80524502105e-07,4.78207830079e-07,0,4.95709878853e-07,5.7794147649e-07,1.65041421271e-07,3.52155641525e-07,0,0,0,0,0,6.54274917815e-07,5.09610056577e-07,2.08913872845e-06,0,3.84985820805e-06,3.03752866668e-06,8.1847688654e-07
Ahniella,0,0,9.3340683601e-07,9.9131754528e-07,1.13722721828e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ahrensia,0,0,1.86681367202e-06,4.62614854464e-06,2.98522144799e-06,1.60174834035e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
