Taxon,K1,K2,K3,K4,K5,K6,M1,M2,M3,M4,M5,M6,Y1,Y2,Y3,Y4,Y5,Y6,Z1,Z2,Z3,Z4,Z5,Z6
Candidatus_Microgenomates,2.37092328859e-06,2.4439107215e-06,0,3.3043918176e-07,2.84306804571e-07,2.08227284245e-06,3.34745481056e-06,8.5571531285e-06,3.30473252569e-06,3.46764885894e-06,4.29107695304e-06,5.28233462287e-06,4.21937189586e-06,0,0,6.47382514787e-06,0,0,1.01922011315e-06,6.10671320625e-06,1.3156359004e-06,2.17600681324e-06,2.27814650001e-06,4.91086131924e-07
Candidatus_Moranbacteria,1.69612204492e-05,1.93476265452e-05,1.02674751961e-05,9.41751668016e-06,8.38705073483e-06,1.76192317438e-06,1.41071309873e-05,2.13928828213e-05,1.63584260022e-05,1.29073596416e-05,1.63391007058e-05,1.848817118e-05,9.84520109034e-07,5.26809326632e-07,4.57495747577e-07,2.94264779449e-07,6.48167743219e-07,4.90706188361e-07,7.98389088637e-06,6.94236869763e-05,1.89827465629e-05,4.18462848701e-06,5.77130446669e-06,1.08038949023e-05
Candidatus_Muirbacteria,5.47136143522e-07,6.10977680374e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.09610056577e-07,0,0,0,0,0
Candidatus_Nealsonbacteria,1.34960248735e-05,1.09975982467e-05,7.46725468808e-07,6.6087836352e-07,2.55876124114e-06,9.61049004209e-07,5.47547965441e-05,8.16819162266e-06,6.46075208772e-05,6.1261796508e-05,5.21530891215e-05,5.14147236626e-05,4.078726166e-06,8.07774300836e-06,7.62492912628e-07,5.88529558897e-07,1.62041935805e-06,6.3791804487e-06,3.90701043376e-06,4.93358145873e-05,1.67273707336e-05,9.12249010168e-05,9.81121759337e-05,2.128039905e-06
Candidatus_Niyogibacteria,0,0,0,0,1.42153402285e-07,0,2.3910391504e-07,7.77923011682e-07,0,0,3.30082842541e-07,7.04311283049e-07,0,0,0,0,0,0,0,4.82108937335e-07,0,5.02155418441e-07,3.03752866668e-07,0
Candidatus_Nomurabacteria,1.84202501652e-05,1.9551285772e-05,3.73362734404e-07,0,5.68613609141e-07,6.40699336139e-07,1.1955195752e-05,1.63363832453e-05,9.91419757707e-06,8.86176930618e-06,1.4028520808e-05,1.14450583495e-05,3.79743470627e-06,1.40482487102e-06,1.67748440778e-06,9.41647294235e-06,3.56492258771e-06,1.96282475344e-06,3.56727039604e-06,9.3368430864e-05,3.94690770119e-06,4.68678390545e-06,4.10066370001e-06,5.23825207386e-06
Candidatus_Omnitrophica,5.74492950698e-05,6.13014272642e-05,8.25131643033e-05,8.21141366673e-05,8.51498879689e-05,1.29741615568e-05,8.29690585188e-05,7.31247630981e-05,8.34444962737e-05,8.726916295e-05,8.13654206865e-05,8.94475329472e-05,4.13498445794e-05,2.0018754412e-05,1.31148780972e-05,0.000396227525527,2.78712129584e-05,4.59628129765e-05,1.0871681207e-05,9.14399951146e-05,4.39798286704e-05,9.80876917355e-05,9.7808423067e-05,1.60421469762e-05
Candidatus_Pacebacteria,1.3313646159e-05,1.05902797932e-05,7.46725468808e-07,2.14785468144e-06,1.27938062057e-06,0,4.54297438575e-06,5.25098032886e-06,5.45280866739e-06,6.16470908256e-06,6.10653258702e-06,6.69095718897e-06,0,0,0,0,0,0,4.07688045262e-06,6.36383797283e-05,0,1.50646625532e-06,1.67064076667e-06,5.72933820578e-06
Candidatus_Parcubacteria,1.64140843057e-05,2.36244703078e-05,1.30676957041e-05,6.93922281696e-06,1.05193517691e-05,2.56279734456e-06,1.17160918369e-05,7.39026861098e-06,1.27232202239e-05,1.0210299418e-05,1.15528994889e-05,9.68428014193e-06,0,5.26809326632e-07,0,2.94264779449e-07,0,4.90706188361e-07,3.7371404149e-06,1.07670996005e-05,3.94690770119e-06,7.6997164161e-06,6.98631593336e-06,6.2204243377e-06
Candidatus_Peregrinibacteria,1.3678403588e-05,8.55368752524e-06,1.08275192977e-05,1.17305909525e-05,9.38212455083e-06,5.44594435718e-06,9.80326051663e-06,5.83442258762e-06,1.00794342034e-05,8.09118067086e-06,6.43661542956e-06,6.86703500973e-06,4.21937189586e-07,0,9.14991495154e-07,4.41397169173e-07,1.45837742224e-06,1.30854983563e-06,1.35896015087e-06,1.39811591827e-05,3.02596257091e-05,1.20517300426e-05,7.74569810003e-06,8.1847688654e-07
Candidatus_Poribacteria,4.37708914817e-06,3.05488840187e-06,2.46419404707e-05,1.50349827701e-05,1.79113286879e-05,4.48489535298e-06,1.41071309873e-05,1.75032677629e-06,1.30536934765e-05,8.86176930618e-06,8.58215390608e-06,6.5148793682e-06,1.82839448821e-06,0,1.98248157283e-06,8.38654621428e-06,2.26858710127e-06,1.30854983563e-06,1.01922011315e-06,2.89265362401e-06,2.44332381502e-06,3.68247306857e-06,7.74569810003e-06,1.47325839577e-06
Candidatus_Portnoybacteria,4.9242252917e-06,5.09148066979e-06,1.68013230482e-06,4.9565877264e-07,1.42153402285e-07,0,2.74969502296e-06,1.75032677629e-06,3.30473252569e-06,3.8529431766e-06,3.13578700414e-06,3.52155641525e-06,7.0322864931e-07,0,0,0,0,0,2.20831024517e-06,1.20527234334e-05,1.87947985771e-06,0,0,0
Candidatus_Raymondbacteria,0,0,0,0,0,0,0,2.13928828213e-06,4.95709878853e-07,1.73382442947e-06,1.48537279144e-06,1.76077820762e-07,0,1.05361865326e-06,1.52498582526e-06,4.41397169173e-07,0,0,0,1.76773277023e-06,3.75895971542e-07,0,6.07505733335e-07,0
Candidatus_Riflebacteria,0,6.10977680374e-07,9.3340683601e-07,4.9565877264e-07,5.68613609141e-07,4.80524502105e-07,4.78207830079e-07,0,6.60946505138e-07,0,0,0,0,0,0,0,0,0,1.35896015087e-06,4.82108937335e-07,0,1.00431083688e-06,0,6.54781509232e-07
Candidatus_Roizmanbacteria,3.95761810481e-05,3.27891355134e-05,1.30676957041e-06,0,1.84799422971e-06,1.12122383824e-06,2.70187423995e-05,2.62549016443e-05,2.66030968318e-05,2.44661891714e-05,2.07952190801e-05,2.23618832368e-05,9.84520109034e-07,0,1.75373369905e-05,2.94264779449e-07,2.09034097188e-05,5.88847426033e-06,6.28519069778e-06,3.77652000913e-05,1.76671106625e-05,7.03017585818e-06,5.31567516668e-06,9.33063650656e-06
Candidatus_Rokubacteria,4.37708914817e-06,2.4439107215e-06,2.61353914083e-06,1.81741549968e-06,2.27445443657e-06,2.72297217859e-06,6.33625374855e-06,4.08409581133e-06,6.27899179881e-06,4.81617897075e-06,7.42686395718e-06,6.16272372668e-06,3.23485178683e-06,0,1.52498582526e-06,5.4438984198e-06,9.72251614829e-06,2.78066840071e-06,8.49350094295e-07,1.44632681201e-06,7.51791943083e-07,2.17600681324e-06,7.59382166669e-07,2.29173528231e-06
Candidatus_Ryanbacteria,2.42563690295e-05,2.46427664418e-05,0,0,0,0,0,4.86201882301e-06,0,0,1.15528994889e-06,2.8172451322e-06,0,0,0,0,0,0,0,3.37476256135e-06,0,5.02155418441e-07,2.43002293334e-06,0
Candidatus_Saccharibacteria,0.00021283595983,0.000186959170195,2.16550385954e-05,1.42088848157e-05,1.50682606422e-05,1.58573085694e-05,0.000249624487301,0.00128026679648,0.000179612212771,0.000153347138429,0.000624021613825,0.000541967532306,1.96904021807e-06,5.26809326632e-07,7.62492912628e-07,8.82794338346e-07,3.2408387161e-07,4.90706188361e-07,1.15511612824e-05,0.000501714700787,3.55221693107e-05,3.51508792909e-05,2.93121516334e-05,1.12949810343e-05
Candidatus_Schekmanbacteria,2.73568071761e-06,4.88782144299e-06,3.54694597684e-06,5.61746608992e-06,3.98029526399e-06,1.60174834035e-06,2.988798938e-06,6.80682635222e-06,4.13091565711e-06,4.43088465309e-06,4.62115979558e-06,4.75410116058e-06,4.21937189586e-07,0,0,2.94264779449e-07,0,0,2.20831024517e-06,1.76773277023e-06,7.51791943083e-07,6.69540557921e-07,0,1.14586764116e-06
Candidatus_Shapirobacteria,5.1066040062e-06,8.35002829845e-06,2.42685777363e-06,4.62614854464e-06,4.40675547084e-06,4.80524502105e-07,9.32505268655e-06,6.02890334054e-06,1.04099074559e-05,1.32926539593e-05,5.44636690193e-06,8.45173539659e-06,2.81291459724e-07,0,3.04997165051e-07,0,9.72251614829e-07,9.81412376722e-07,1.0871681207e-05,2.5873179637e-05,9.58534727431e-06,5.85847988181e-06,5.61942803335e-06,1.30956301846e-05
Candidatus_Spechtbacteria,2.80863220341e-05,2.38281295346e-05,8.21398015689e-06,4.29570936288e-06,3.8381418617e-06,4.80524502105e-07,1.91283132032e-06,5.25098032886e-06,1.81760288913e-06,1.9264715883e-06,2.97074558287e-06,2.8172451322e-06,0,0,0,0,0,0,3.22753035832e-06,5.27105771487e-05,1.50358388617e-06,6.52802043973e-06,5.01192230002e-06,3.60129830078e-06
Candidatus_Staskawiczbacteria,4.19471043367e-06,4.07318453583e-06,2.61353914083e-06,2.64351345408e-06,1.99014763199e-06,1.12122383824e-06,3.94521459815e-06,7.00130710514e-06,4.13091565711e-06,5.00882612958e-06,7.59190537845e-06,4.93017898134e-06,0,0,0,0,0,0,0,0,0,0,0,4.91086131924e-07
Candidatus_Sumerlaeota,0,4.07318453583e-07,0,0,1.42153402285e-06,4.80524502105e-07,0,0,0,0,0,0,1.1251658389e-06,0,4.57495747577e-07,6.32669275814e-06,6.48167743219e-07,0,0,0,3.75895971542e-07,6.69540557921e-07,7.59382166669e-07,6.54781509232e-07
Candidatus_Sungbacteria,1.27665100155e-06,6.10977680374e-07,0,0,0,0,1.1955195752e-06,1.94480752921e-06,8.26183131422e-07,1.15588295298e-06,0,1.23254474534e-06,0,3.8632683953e-06,1.52498582526e-06,8.82794338346e-07,3.11120516745e-05,0,0,2.08913872845e-06,0,6.69540557921e-07,4.55629300002e-07,0
Candidatus_Tagabacteria,3.82995300465e-06,3.05488840187e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.09610056577e-07,0,0,0,0,0
Candidatus_Taylorbacteria,5.47136143522e-07,0,5.04039691446e-06,1.30523476795e-05,7.24982351655e-06,3.84419601684e-06,1.55417544776e-06,0,1.81760288913e-06,2.31176590596e-06,1.32033137017e-06,2.99332295296e-06,0,0,0,0,0,0,8.49350094295e-07,9.64217874671e-07,3.75895971542e-07,3.34770278961e-07,0,8.1847688654e-07
Candidatus_Tectomicrobia,7.29514858029e-07,6.10977680374e-07,8.9607056257e-06,3.96527018112e-06,5.11752248227e-06,6.40699336139e-07,4.18431851319e-06,2.72273054089e-06,3.30473252569e-06,4.81617897075e-06,2.97074558287e-06,1.05646692457e-06,5.62582919448e-07,1.5804279799e-06,1.37248724273e-06,1.32419150752e-06,0,1.47211856508e-06,3.22753035832e-06,1.60702979112e-06,4.5107516585e-06,5.35632446337e-06,6.98631593336e-06,3.11021216885e-06
Candidatus_Terrybacteria,0,0,0,6.6087836352e-07,0,6.40699336139e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Candidatus_Thermoplasmatota,9.13717359681e-05,9.10356743758e-05,0.000114622359462,8.42619913488e-05,6.70964058787e-05,5.9905387929e-05,4.16040812169e-05,3.34506895023e-05,4.39529425917e-05,3.67956073365e-05,3.11928286202e-05,4.31390660868e-05,3.15046434891e-05,3.0028131618e-05,4.52920790101e-05,1.78030191566e-05,2.80332548942e-05,2.02825224523e-05,2.31023225648e-05,5.15856562949e-05,3.38306374388e-05,3.33096427566e-05,3.23496803001e-05,3.73225460262e-05
Candidatus_Thorarchaeota,0,0,9.52074972731e-06,7.76532077136e-06,6.11259629827e-06,3.2034966807e-06,2.27148719288e-06,1.94480752921e-06,2.64378602055e-06,9.6323579415e-07,1.15528994889e-06,2.28901166991e-06,8.43874379172e-07,0,6.09994330103e-07,2.94264779449e-07,0,0,2.54805028288e-06,3.82473090286e-05,4.5107516585e-06,0,0,3.92868905539e-06
Candidatus_Uhrbacteria,1.71435991637e-05,1.64963973701e-05,5.04039691446e-06,3.13917222672e-06,5.68613609141e-06,1.28139867228e-06,2.51059110792e-05,6.80682635222e-06,2.54464404478e-05,1.6952949977e-05,1.73293492334e-05,1.69034707932e-05,4.21937189586e-07,0,2.50097675342e-05,3.39875820263e-05,6.48167743219e-07,2.1263934829e-06,1.0871681207e-05,1.97664664308e-05,8.08176338815e-06,1.35581962979e-05,1.35170025667e-05,7.20259660155e-06
Candidatus_Verstraetearchaeota,0,0,0,1.6521959088e-07,7.10767011427e-07,3.2034966807e-07,5.97759787599e-07,0,0,0,0,1.76077820762e-07,0,0,0,0,0,0,0,4.82108937335e-07,0,0,0,0
Candidatus_Vogelbacteria,2.37092328859e-06,1.42561458754e-06,5.60044101606e-07,4.9565877264e-07,7.10767011427e-07,0,4.18431851319e-06,4.47305731717e-06,6.11375517253e-06,2.69706022362e-06,4.29107695304e-06,3.52155641525e-06,0,0,0,0,0,0,1.35896015087e-06,5.78530724803e-06,1.12768791463e-06,0,6.07505733335e-07,6.54781509232e-07
Candidatus_Wallbacteria,8.75417829635e-06,7.94270984487e-06,2.42685777363e-06,2.4782938632e-06,2.84306804571e-06,3.84419601684e-06,2.82142619747e-05,3.55899777845e-05,2.72640433369e-05,2.87044266657e-05,3.82896097348e-05,3.73284980016e-05,1.54710302848e-06,8.78015544387e-07,9.45491211659e-06,8.09228143484e-06,1.3287438736e-05,5.88847426033e-06,5.2999445884e-05,1.54274859947e-05,3.94690770119e-05,1.82449802034e-05,1.80732955667e-05,3.11021216885e-05
Candidatus_Wildermuthbacteria,0,0,0,0,0,0,3.94521459815e-06,1.75032677629e-06,2.97425927312e-06,2.88970738245e-06,2.97074558287e-06,2.11293384915e-06,0,0,0,0,0,0,4.41662049033e-06,3.21405958224e-07,0,0,4.55629300002e-07,4.25607981001e-06
Candidatus_Wirthbacteria,1.45902971606e-06,0,0,0,0,9.61049004209e-07,1.91283132032e-06,5.05649957593e-06,1.65236626284e-06,7.7058863532e-07,3.30082842541e-06,3.69763423601e-06,0,0,0,0,0,0,0,3.05335660312e-06,2.25537582925e-06,1.6738513948e-06,2.43002293334e-06,0
Candidatus_Woesearchaeota,1.05779654414e-05,1.09975982467e-05,3.54694597684e-06,3.3043918176e-06,3.55383505713e-06,6.08664369332e-06,2.12802484385e-05,9.33507614019e-06,2.3794074185e-05,1.810883293e-05,1.74943906547e-05,1.7783859897e-05,0,0,0,0.000341788541329,6.48167743219e-07,4.90706188361e-07,1.86857020745e-06,8.54939848875e-05,9.96124324585e-06,2.67816223169e-06,4.40441656668e-06,2.78282141424e-06
Candidatus_Woesebacteria,1.3678403588e-05,1.54781012362e-05,7.28057332088e-06,6.11312486256e-06,6.39690310284e-06,5.76629402525e-06,3.3115892233e-05,1.4586056469e-05,3.80044240454e-05,3.15941340481e-05,2.59115031395e-05,2.79963735012e-05,0,0,3.04997165051e-07,0,0,3.27137458907e-06,6.72685274682e-05,2.21770111174e-05,0.000169153187194,0.000119345604449,0.000158558996401,6.92431446013e-05
Candidatus_Wolfebacteria,2.73568071761e-05,2.36244703078e-05,1.86681367202e-06,2.4782938632e-06,2.13230103428e-06,3.52384634877e-06,1.09987800918e-05,9.52955689311e-06,1.04099074559e-05,7.51323919437e-06,1.03976095401e-05,1.1092902708e-05,5.62582919448e-07,3.51206217755e-07,9.14991495154e-07,0,6.48167743219e-07,2.45353094181e-06,1.86857020745e-06,6.26741618536e-06,5.8263875589e-06,3.68247306857e-06,5.01192230002e-06,1.47325839577e-06
Candidatus_Woykebacteria,9.66607186889e-06,7.33173216449e-06,1.86681367202e-06,1.48697631792e-06,1.27938062057e-06,0,3.22790285304e-06,2.91721129381e-06,3.63520577826e-06,5.7794147649e-06,1.81545563398e-06,3.69763423601e-06,5.62582919448e-07,0,0,0,9.72251614829e-07,6.54274917815e-07,0,2.63552885743e-05,6.39023151621e-06,2.34339195273e-06,2.73377580001e-06,0
Candidatus_Yanofskybacteria,1.64140843057e-05,1.24232128343e-05,1.08275192977e-05,1.47045435883e-05,1.0945811976e-05,4.80524502105e-07,2.4388599334e-05,5.83442258762e-06,2.52812038215e-05,2.08058931536e-05,1.81545563398e-05,1.98967937461e-05,0,0,0,0,4.86125807414e-07,4.90706188361e-07,2.37818026403e-06,1.4302565141e-05,1.12768791463e-06,4.01724334753e-06,3.49315796668e-06,4.41977518732e-06
Candidatus_Yonathbacteria,1.82378714507e-06,2.24025149471e-06,9.3340683601e-07,4.9565877264e-07,4.26460206856e-07,0,1.1955195752e-07,0,4.95709878853e-07,5.7794147649e-07,6.60165685083e-07,1.23254474534e-06,0,0,1.98248157283e-06,0,0,0,1.52883016973e-06,2.08913872845e-06,1.87947985771e-06,3.51508792909e-06,2.43002293334e-06,2.29173528231e-06
Candidatus_Zambryskibacteria,2.53506413165e-05,2.24025149471e-05,8.40066152409e-06,7.93054036224e-06,7.39197691884e-06,3.2034966807e-07,4.06476655567e-06,4.47305731717e-06,2.80902264684e-06,2.69706022362e-06,2.8057041616e-06,4.75410116058e-06,0,5.26809326632e-07,0,0,0,0,8.49350094295e-07,5.30319831069e-06,0,0,0,8.1847688654e-07
Chlamydiae,0.00057540484427,0.000223210512563,0.000644797442316,0.00116628509202,0.00100189717931,0.00196518503877,0.00567931574198,0.0149664608218,0.00598817533655,0.0184604139949,0.00840588966816,0.00880318672683,0.00102783899383,0.00158411564518,0.0156763967879,0.000592796398199,0.000320032823215,0.000980758101805,0.0226095296401,0.00273516470448,0.0146804292206,0.0138417467242,0.00312637638018,0.0172237002096
Chlorobi,2.06087947393e-05,2.42354479882e-05,9.37140463354e-05,0.000106401416527,9.9649535002e-05,2.17837774287e-05,2.60623267393e-05,2.33376903505e-05,3.08992491152e-05,2.87044266657e-05,2.42610889268e-05,2.64116731143e-05,1.96904021807e-06,0,1.12848951069e-05,1.76558867669e-06,1.52319419657e-05,5.72490553088e-06,1.10415512258e-05,2.55517736788e-05,9.021503317e-06,1.05452637873e-05,9.26446243336e-06,1.45688885804e-05
Chloroflexi,0.000221954895555,0.000237466658439,0.000254073340762,0.000228663913778,0.000256018277516,0.000131663713577,0.000170122435551,0.000132246911986,0.000176637953498,0.000155273610017,0.00014292587082,0.000138925400581,0.00105413974532,0.00117162394243,0.000405951226683,0.000614424859489,0.000513024768758,0.000418081672484,0.000160697037841,0.000169220237005,0.000353154265263,0.000355693421396,0.000431632823535,0.000185303167113
Chrysiogenetes,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05361865326e-06,9.14991495154e-07,5.88529558897e-07,0,6.54274917815e-07,6.79480075436e-07,0,0,0,0,3.27390754616e-07
Chytridiomycota,3.20986537533e-05,2.95305878848e-05,5.76845424654e-05,6.44356404432e-05,5.94201221553e-05,4.86931495466e-05,4.30387047071e-05,5.48435723236e-05,5.27104837848e-05,5.14367914076e-05,6.10653258702e-05,4.31390660868e-05,3.41769123565e-05,4.91688704857e-06,4.83420506606e-05,5.22319983521e-05,4.86125807414e-06,9.32341757886e-06,5.33391859217e-05,3.58367643419e-05,4.90544242862e-05,4.15115145911e-05,2.77933873001e-05,4.76353547966e-05
Ciliophora,0,0,0,4.9565877264e-07,2.84306804571e-07,9.61049004209e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coprothermobacterota,1.64140843057e-06,1.83293304112e-06,5.60044101606e-06,4.46092895376e-06,7.39197691884e-06,8.00874170174e-07,2.51059110792e-06,3.88961505841e-07,1.32189301028e-06,1.34853011181e-06,4.95124263812e-07,1.23254474534e-06,3.09420605696e-06,3.51206217755e-07,1.37248724273e-06,8.82794338346e-07,8.10209679024e-07,0,2.71792030174e-06,3.21405958224e-06,0,3.34770278961e-06,1.97439363334e-06,4.91086131924e-06
Cossaviricota,0,0,2.46419404707e-05,2.24698643597e-05,2.58719192159e-05,1.60174834035e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crenarchaeota,1.84202501652e-05,1.71073750505e-05,3.56561411356e-05,3.45308944939e-05,2.45925385954e-05,6.40699336139e-06,7.65132528127e-06,1.80867100216e-05,6.77470167766e-06,4.62353181192e-06,9.73744385497e-06,8.97996885888e-06,4.078726166e-06,7.0241243551e-07,9.91240786417e-06,1.32419150752e-06,7.77801291863e-06,6.05204298979e-06,6.96467077322e-06,1.46239710992e-05,3.75895971542e-06,2.76185480143e-05,2.76415108668e-05,6.87520584694e-06
Cressdnaviricota,0,0,0,4.9565877264e-07,0,1.60174834035e-06,0,0,0,0,0,0,0,0,9.14991495154e-07,0,0,0,0,0,0,0,0,0
Cryptomycota,1.09427228704e-06,1.01829613396e-06,0,1.32175672704e-06,2.84306804571e-07,0,0,4.27857656425e-06,0,0,0,0,0,0,0,0,0,0,3.22753035832e-06,0,0,0,0,0
Cyanobacteria,0.000216301155406,0.000224432467924,0.000201429195211,0.00020090702251,0.000186931724005,0.000120131125526,0.000192478651607,0.000218790847036,0.000205554363098,0.000228094236055,0.000239805185106,0.000245452482143,0.000167931001455,0.000219855092315,0.000156768542836,0.000531883588853,7.84282969295e-05,5.43048181786e-05,0.000384755592716,0.000247482587832,0.000366498572253,0.000292589223812,0.000221587716234,0.000355218968758
Deferribacteres,0.00132406946732,0.00238953370794,1.5681234845e-05,2.03220096782e-05,2.11808569405e-05,1.07317138803e-05,0.000987379617156,0.00166611661027,0.000506945969441,0.000696034184853,0.000503211293454,0.000501997866993,1.82839448821e-06,1.05361865326e-06,1.98248157283e-06,6.62095753759e-06,6.8057613038e-06,1.30854983563e-06,3.39740037718e-06,7.23163406003e-06,7.89381540238e-06,8.70402725298e-06,9.4163388667e-06,3.92868905539e-06
Deinococcus_Thermus,2.27973393134e-05,1.9551285772e-05,7.65393605528e-06,7.60010118048e-06,9.09781774626e-06,1.60174834035e-06,2.42690473765e-05,3.11169204673e-05,2.16459980433e-05,1.84941272477e-05,2.3765964663e-05,2.53552061898e-05,2.10968594793e-06,0,8.38742203891e-06,7.35661948621e-07,1.4097648415e-05,4.5799244247e-06,1.81760920179e-05,2.21770111174e-05,1.52237868474e-05,2.77859331537e-05,2.20220828334e-05,1.83338822585e-05
Dictyoglomi,2.37092328859e-06,5.70245835016e-06,4.48035281285e-06,3.3043918176e-06,5.68613609141e-06,0,8.36863702639e-07,1.16688451752e-06,8.26183131422e-07,7.7058863532e-07,9.90248527624e-07,5.28233462287e-07,4.21937189586e-07,1.05361865326e-06,2.59247590294e-06,6.0324279787e-06,8.10209679024e-07,1.14498110618e-06,6.28519069778e-06,1.76773277023e-06,0,6.52802043973e-06,3.94878726668e-06,9.98541801579e-06
Elusimicrobia,0.000914264495825,0.00124028469116,0.0016728517315,0.00249266796761,0.00209278238844,0.000971940892923,0.000560220472938,0.000679126789199,0.000691680517627,0.000687365062706,0.000626662276565,0.000601129680082,4.21937189586e-07,7.0241243551e-07,1.37248724273e-06,8.82794338346e-07,0,8.17843647269e-07,3.56727039604e-06,2.47482587832e-05,2.72524579368e-05,1.07126489267e-05,8.20132740003e-06,6.54781509232e-06
Euryarchaeota,0.000351261404141,0.000332779176577,0.000157372392551,0.00017083705697,0.000154094288077,0.000208707808747,0.000288957081325,0.00020576063659,0.000297425927312,0.000262770724644,0.000260270321344,0.000273801011285,0.00030562317099,0.000367186100663,0.000156768542836,0.000541594326575,0.000147134077711,8.52193080454e-05,0.000137594715276,0.000273355767469,0.000254293624748,0.000312675440549,0.000292817763468,0.000150599747123
Fibrobacteres,0.00030712575523,0.000308747387816,0.000342186946081,0.000366457052572,0.000343300466519,0.000275020190038,0.000312030609127,0.000333145529753,0.00032997754269,0.000312281044464,0.000329257635435,0.000345816839977,0.000118142413084,9.07868072896e-05,5.30695067189e-05,0.00013330194509,0.000139031980921,9.74869627544e-05,0.000176834689632,0.000326709156534,0.000181933650226,0.000213081282559,0.000238294123901,0.000180883391925
Firmicutes,0.366677876878,0.382972214975,0.325143683981,0.265267983698,0.294675189427,0.550906125054,0.294271883149,0.323113629075,0.316529098913,0.284571062432,0.289602803063,0.290171670593,0.427963155882,0.422059086934,0.313185881437,0.381330223935,0.464632240965,0.352355340634,0.333438709368,0.453344068292,0.361396160335,0.547445485171,0.607555093176,0.348450164907
Fusobacteria,0.000479108883011,0.000457214964147,0.000494892304453,0.000744809915687,0.000618367299941,0.000147040497644,0.000490282577789,0.000279468841947,0.000650040887803,0.000537678220295,0.000461785896715,0.000471888559643,0.000688179556215,0.000630063954652,0.000445448359557,0.000409616572992,0.00059404573666,0.00039828985622,0.00022779569529,0.000550729109416,0.000368002156139,0.000595388941132,0.000723083699102,0.000290722990099
Gemmatimonadetes,7.65990600931e-06,6.10977680374e-06,7.46725468808e-07,1.48697631792e-06,1.99014763199e-06,1.44157350631e-06,3.22790285304e-06,1.55584602336e-06,5.45280866739e-06,1.54117727064e-06,2.47562131906e-06,3.52155641525e-06,1.1251658389e-06,0,1.52498582526e-06,4.41397169173e-07,0,4.90706188361e-07,3.39740037718e-07,2.24984170757e-06,5.45049158735e-06,4.51939876597e-06,6.68256306669e-06,8.1847688654e-07
Hofneiviricota,3.82995300465e-06,4.07318453583e-06,3.73362734404e-06,1.48697631792e-06,9.95073815997e-07,6.40699336139e-07,1.43462349024e-06,1.75032677629e-06,1.81760288913e-06,9.6323579415e-07,3.30082842541e-07,1.05646692457e-06,4.92260054517e-06,8.60455233499e-06,1.60123511652e-05,3.08978018421e-06,1.42596903508e-05,1.06319674145e-05,9.00311099953e-06,4.04971507362e-05,6.01433554467e-06,1.65711288086e-05,9.72009173337e-06,1.86612730131e-05
Ignavibacteriae,2.69920497471e-05,2.85122917508e-05,4.70437045349e-05,5.73311980353e-05,4.77635431679e-05,3.7000386662e-05,5.29615171813e-05,9.19893961314e-05,5.55195064316e-05,5.52897345842e-05,7.39385567293e-05,7.36005290786e-05,9.01539128416e-05,0.000109751943048,1.41823681749e-05,4.39925845276e-05,3.38667645832e-05,1.70111478632e-05,6.28519069778e-05,4.162207159e-05,6.95407547352e-05,7.48211573477e-05,9.4163388667e-05,5.07455669655e-05
Kiritimatiellaeota,2.37092328859e-06,2.03659226791e-06,0,0,0,0,2.3910391504e-07,0,4.95709878853e-07,5.7794147649e-07,4.95124263812e-07,1.05646692457e-06,2.25033167779e-06,5.26809326632e-07,0,5.88529558897e-07,0,0,0,1.60702979112e-07,3.75895971542e-06,0,7.59382166669e-07,6.54781509232e-07
Kitrinoviricota,0,0,0,0,0,0,0,0,0,0,4.95124263812e-07,0,0,0,0,0,0,0,8.49350094295e-07,0,0,0,0,0
Lentisphaerae,6.93039115128e-05,6.84295002019e-05,3.71495920732e-05,4.2626654447e-05,4.17931002719e-05,1.74590569098e-05,4.24409449195e-05,4.18133618779e-05,4.65967286122e-05,4.43088465309e-05,4.34058937942e-05,3.97935874923e-05,0.000196622730347,0.000230391278847,5.79494613598e-05,0.00012829944384,4.5695825897e-05,1.86468351577e-05,1.61376517916e-05,1.92843574934e-05,7.64948302087e-05,2.577731148e-05,2.80971401668e-05,2.09530082954e-05
Microsporidia,0,0,6.16048511767e-06,6.27834445344e-06,1.42153402285e-06,0,0,0,0,0,0,0,0,0,0,4.41397169173e-07,0,0,5.09610056577e-06,0,1.05250872032e-05,6.69540557921e-07,7.59382166669e-07,3.76499367808e-06
Mucoromycota,4.9971767775e-05,9.4701540458e-05,6.53384785207e-05,6.09660290347e-05,5.08909180181e-05,1.90608052501e-05,3.04857491676e-05,3.928511209e-05,2.64378602055e-05,4.06485505131e-05,3.49887813094e-05,3.1870085558e-05,2.9535603271e-06,0,5.18495180587e-06,0,1.13429355063e-06,0,4.00893244507e-05,3.76044971122e-05,1.27804630324e-05,3.63225752672e-05,1.82251720001e-05,2.84829956516e-05
