Genus,K1,K2,K3,K4,K5,K6,M1,M2,M3,M4,M5,M6,Y1,Y2,Y3,Y4,Y5,Y6,Z1,Z2,Z3,Z4,Z5,Z6
Unclassified,0.548884352783839,0.552042655452088,0.597578870139398,0.600894882782959,0.610987599426906,0.393719240684322,0.518630849220104,0.482416591523895,0.497440791185911,0.49983844911147,0.494366831906264,0.495220799082393,0.371720194517181,0.391403684135371,0.229760512220649,0.28702559576346,0.285898965791567,0.244637205485875,0.496352217217535,0.455828266906853,0.509717868338558,0.449925858332383,0.478279427108034,0.501472241554687
Clostridium,0.070247061307806,0.0699158906578552,0.0324040107605772,0.0253970254600454,0.0321624425670668,0.0451527224435591,0.0760708096063382,0.0766456266907124,0.0806801422746595,0.084760366182014,0.0806669671022983,0.0882240489390174,0.045743600705392,0.0356275881764958,0.0328141353198301,0.027831715210356,0.0441527446300716,0.0526315789473684,0.0545581424855675,0.107933648577648,0.0773946360153257,0.135964411999544,0.138670207720763,0.0535895925906098
Akkermansia,0.000211163510945309,0,0,0,9.88093473642607e-05,0,0.000433275563258232,0.00240456868049294,0.000173505682311096,0.000215401184706516,0.00153222172149617,0.00143376027528197,0.249238497301341,0.284449521633586,0.290525149295081,0.226713739335099,0.160700079554495,0.264681748915719,0.00158599251411533,0.00435337386474518,0.00139324277255312,0.00119767309227786,0.000948496632836953,0.000963649017613363
Acutalibacter,0.00358977968607025,0.00187744067287474,0.0086818292981169,0.00460045374338291,0.00889284126278346,0,0.00272344639762317,0.00070133253181044,0.00242907955235534,0.00247711362412493,0.00207300585849482,0.000860256165169184,0.0280019237962913,0.058403541339426,0.171950994274457,0.180288320094145,0.208184168655529,0.153674832962138,0.00659772885871979,0.00525407190572694,0.00264716126785092,0.00929622447815672,0.00663947642985867,0.00679907917982761
Bacteroides,0.0541986344759626,0.057149294082307,0.0215211543164588,0.0322661961179733,0.0241588854305617,0.0415592531833451,0.0604109928200049,0.0538022242260295,0.0559555825453284,0.0598815293484114,0.0548895899053628,0.0575415790479832,0.000160316357612355,0,0,0.00088261253309797,0,0.00609541671550815,0.0366681469263465,0.0387300157622157,0.0670149773598049,0.016995551499943,0.00640235227164944,0.0396702178917501
Prevotella,0.0538466952910537,0.0406278161610093,0.0220714111029592,0.0395765061759516,0.0283088780198607,0.145769861729552,0.0369522158950235,0.0499949904819156,0.0450247245597293,0.0411416262789445,0.0477692654348806,0.0492257694513477,0,0,0,0,0,0,0.0204910232823701,0.0455603092396607,0.0188784395680947,0.00792745522983917,0.00545385563881248,0.011992076663633
Eubacterium,0.0327303441965228,0.0309402222889757,0.0486060161408657,0.044555079405092,0.0350773183143125,0.0267166627607218,0.0285961871750433,0.0354673880372708,0.0403400711373297,0.0399569197630587,0.0401081568273997,0.0429172242401071,0.00726767487842676,0.00328430672568899,0.00418641876500646,0.00564872021182701,0.00944709626093874,0.00937756417770484,0.0191587895705132,0.0397057719732793,0.0256356670149774,0.0503593019276834,0.047329981978564,0.0214679586701644
Oscillibacter,0.00732033504610403,0.0106638630219285,0.035277573978968,0.0296193597176708,0.0379921940615582,0.0226544801187407,0.0146075761327061,0.00821560965835087,0.00841502559208814,0.00796984383414109,0.00486705723298783,0.00602179315618429,0.005717950088174,0.0116378694845066,0.021055223788709,0.0161812297734628,0.0314240254574383,0.0295393271597702,0.0153524075366364,0.0326503039855888,0.0141414141414141,0.0291433785787613,0.03362420563407,0.0229669682531185
Ruminococcus,0.0203420848877314,0.0229798738359868,0.0250672536072389,0.0277287622888833,0.0265797144409861,0.047808764940239,0.014112404060411,0.00991884580703336,0.0167432983430207,0.0132471728594507,0.0109959441189725,0.0105142420187345,0.00577138887404478,0.00135656147365415,0.0195160992427507,0.0140041188584878,0.0210819411296738,0.0113116867893565,0.00672460825984901,0.015687157547099,0.0153256704980843,0.0180221284361811,0.0248031869486863,0.0077091921409069
Parabacteroides,0.0256211726613641,0.0292880744968459,0.00641966250917095,0.0107133854297958,0.00844819919964429,0.00562456058120459,0.0260584303045308,0.0387736699729486,0.0324455625921749,0.0356488960689284,0.0415502478593961,0.0389026954693175,0,0,0,0,0,0,0.0205544629829347,0.0214666366433986,0.0168582375478927,0.0108931219345272,0.00436308451104999,0.0230205043096526
Subdoligranulum,0.00274512564228901,0.00232802643436467,0.00293470286133529,0.00321401562893874,0.00340892248406699,0.00210921021795172,0.000680861599405793,0.00130247470193367,0.000520517046933287,0.000646203554119548,0.00153222172149617,0.000286752055056395,0.057660449954577,0.0477652434670855,0.041741057686388,0.0404824948514269,0.0304793158313445,0.063239948423397,0.000824716107339973,0.00172633791188171,0.000626959247648903,0.000912512832211703,0.000569097979702172,0.00128486535681782
Roseburia,0.0154149362990075,0.0169720636827876,0.01840303252629,0.0146836400302496,0.0169952077466528,0.0174986329193032,0.00507551374102501,0.0150285542530809,0.0079812613863104,0.0053850296176629,0.006399278954484,0.00831580959663544,0.00112221450328649,0.000356989861487934,0.000246259927353321,0.00347160929685202,0.00561853619729515,0.00545070917829094,0.0312757723783544,0.0204908804323351,0.0225705329153605,0.0179650963841679,0.0169306648961396,0.0345842925210129
Bilophila,0.000281551347927078,0.000150195253829979,0,0,0,0,0.000680861599405793,0.00130247470193367,0.000347011364622191,0.000323101777059774,0.000811176205497972,0.000573504110112789,0.0337733126703361,0.00464086819934314,0.055716308563689,0.0755516328331862,0.0368933969769292,0.0178173719376392,0.0186512719659963,0.000150116340163627,0.0100313479623824,0.00501882057716437,0.00474248316418477,0.0169173938647679
Phascolarctobacterium,0.0169634687126065,0.0149444277560829,0.0016507703595011,0.00245777665742375,0.00197618694728521,0.0159362549800797,0.023706362961129,0.0264502554854223,0.0176975795957318,0.0226171243941842,0.0278503830554304,0.0248518447715542,0,0,0,0,0,0,0.0118632240055827,0.0186894843503715,0.00696621386276559,0.0160830386677313,0.0119510575737456,0.0100112425718722
Phocaeicola,0.00520869993665095,0.00563232201862421,0.00440205429200293,0.00604991177211999,0.00429820661034534,0.00390594484805875,0.023149294379797,0.0171325518485122,0.0246378068881756,0.0263866451265482,0.0250563316809374,0.025425348881667,0,0,0,0,0,0,0.0319101693840005,0.00683029347744502,0.0187391152908394,0.00359301927683358,0.00142274494925543,0.0366721987258419
Lachnoclostridium,0.0119659322869008,0.0153950135175728,0.0140621178772316,0.0101462062011596,0.0123017637468505,0.00429653933286462,0.00594206486754147,0.0106201783388438,0.00850177843324369,0.00786214324178783,0.00766110860748085,0.0069776333397056,0.00871052209693796,0.00171355133514208,0.00529458843809641,0.0110032362459547,0.00616547334924423,0.00134802485054507,0.0171287191524456,0.00908203857989942,0.0142807384186695,0.0233831413254249,0.0287868728066015,0.0178810428823813
Romboutsia,0.00105581755472654,0.00277861219585461,0.0037295182196136,0.00472649357196874,0.00365594585247764,0.0320287477540817,0.00588016835850458,0.000400761446748823,0.00563893467511061,0.00893914916532041,0.00387561964849031,0.00324985662397247,0.0111687062469941,0.0120662573182922,0.0129286461860494,0.00747278611356281,0.00999403341288783,0.0232680811159301,0.0185243925648671,0.0159873902274263,0.00989202368512713,0.0142580130033079,0.0152233709570331,0.0120991487767011
Pseudoflavonifractor,0.00380094319701556,0.00382997897266446,0.0201149425287356,0.0155659188303504,0.0164517563361494,0.000546832278728224,0.0165263679128497,0.0149283638913936,0.0117983863971545,0.0074313408723748,0.0156827399729608,0.0138596826610591,0.0010687757174157,0,6.15649818383304e-05,0.00211827007943513,0.00278440731901352,0.00128941507443442,0.00894499777961048,0.0226675673647076,0.0106583072100313,0.0157978784076651,0.00611780328179835,0.0132234059639167
Blautia,0.00401210670796086,0.00367978371883448,0.00293470286133529,0.00560877237206957,0.00365594585247764,0.017420514022342,0.00464223817776677,0.0120228434024647,0.00537867615164397,0.00473882606354335,0.00576836412798558,0.00430128082584592,0.0074814300219099,0.0116378694845066,0.0144677707320076,0.00759046778464254,0.0134248210023866,0.00802953932715977,0.0108481887965489,0.00427831569466336,0.00215952629745733,0.0088970001140641,0.0070662999146353,0.0116173242678944
Faecalibaculum,0,0,0,0,0,0,0.00229017083436494,0.0109207494239054,0.00234232671119979,0.00420032310177706,0.00279405137449301,0.00143376027528197,0,0,0,0,0,0,0.0211254202880162,0.0156120993770172,0.0338557993730407,0.0317668529713699,0.0414493028549749,0.0119385406070989
Neglecta,0.00851692827479412,0.00698407930309402,0.00574712643678161,0.00472649357196874,0.00587915616817351,0.00273416139364112,0.0100891309730131,0.000500951808436028,0.0102368352563546,0.00893914916532041,0.00874267688147814,0.00716880137640986,0.0107411959600278,0.00399828644866486,0.00646432309302469,0.00641365107384525,0.0116845664280032,0.0161176884304302,0.00393326143500603,0.00795616602867222,0.00320445837687217,0.0112923462986198,0.00697145025135161,0.00642432678408908
Anaerotruncus,0.00584219046948687,0.00593271252628417,0.00752017608217168,0.00649105117217041,0.00696605898918038,0.00179673463010702,0.00160930923495915,0.00310590121230338,0.00147479829964431,0.0012924071082391,0.00270392068499324,0.00191168036704263,0.0322235878800834,0.0394116807082679,0.00541771840177307,0.0117093262724331,0.00541964996022275,0.00210995193998359,0.00545581424855675,0.0011258725512272,0.00341344479275514,0.00433443595300559,0.00365171203642227,0.00438995663579421
Candidatus_Amulumruptor,0.00703878369817696,0.00608290778011415,0.00256786500366838,0.00403327451474666,0.0027666617261993,0.00109366455745645,0.0177024015845506,0.00951808436028454,0.0152685000433764,0.0160473882606354,0.0140603875619648,0.0151022748996368,0,0,0,0,0,0,0.00437733933895832,0.00472866471515424,0.0112852664576802,0.00216721797650279,0.00142274494925543,0.00331923550511269
Hungatella,0.00450482156683325,0.00488134574947432,0.00299584250427977,0.00138643811444416,0.00177856825255669,0.00257792359971877,0.00185689527110671,0.00450856627592426,0.0019953153465776,0.00150780829294561,0.000630914826498423,0.00162492831198624,0.00523700101533693,0.0027131229473083,0.0107738718217078,0.00488378934980877,0.0180986475735879,0.0083811979838237,0.0152889678360718,0.00135104706147264,0.00828979449669105,0.00849777574997148,0.00901071801195106,0.0150971679426093
Intestinimonas,0.00366016752305202,0.00255331931510964,0.00421863536316948,0.00428535417191833,0.00405118324193469,0.00617139285993282,0.00835602871998019,0.00470894699929867,0.0104103409386657,0.0102315562735595,0.00919333032897702,0.0106098260370866,0.0010687757174157,0.000356989861487934,0.000184694945514991,0.000411885848779053,0.00308273667462212,0.00128941507443442,0.00653428915815517,0.0072806424979359,0.00752351097178683,0.00861183985399795,0.00526415631224509,0.00695968734942984
Angelakisella,0.000563102695854156,0.000375488134574947,0,0,0,0.000624951175689399,0.000309482545184452,0,0.000347011364622191,0,0.000360522757999099,0,0.0338267514562069,0.0481222333285735,0.0054792833836114,0.0131215063253898,0.00586714399363564,0.00199273238776228,0,0.000525407190572694,0.000417972831765935,0.000513288468119083,0.000521673148060324,0.000267680282670378
Odoribacter,0.00978390934046597,0.00878642234905377,0.00586940572267058,0.00749936980085707,0.00597796551553777,0.003124755878447,0.00947016588264422,0.00430818555254984,0.00980307105057691,0.0081852450188476,0.00856241550247859,0.00917606576180463,0.000160316357612355,0,0,0.000706090026478376,0,0.00515766029773766,0.00323542472879528,0.00352773399384523,0.00222918843608499,0.00285160260066157,0.00080622213791141,0.003533379731249
Massiliimalia,0.00499753642570564,0.00518173625713427,0.00770359501100514,0.00478951348626166,0.00750951039968381,0.0021873291149129,0.00507551374102501,0.00460875663761146,0.00728723865706602,0.00463112547119009,0.00414601171698963,0.00411011278914166,0.00171004114786512,0,0.0040632888013298,0.000411885848779053,0.00417661097852029,0.00234439104442621,0.00526549514686291,0.00600465360654507,0.00181121560431905,0.000570320520132314,0.00113819595940434,0.00599603833181648
Marvinbryantia,0.00175969592454424,0.000976269149894863,0.00641966250917095,0.00472649357196874,0.00474284867348451,0.00390594484805875,0.00346620450606586,0.00831580002003807,0.00338336080506637,0.0040926225094238,0.00477692654348806,0.00372777671573313,0.00112221450328649,0.00121376552905897,0.00295511912823986,0.000235363342159459,0.00477326968973747,0.00146524440276638,0.00463109814121677,0.00570442092621782,0.00445837687216998,0.00638758982548192,0.00422081001612444,0.00578189410568018
Turicibacter,0.00197085943548955,0.00255331931510964,0.00201760821716801,0.00170153768590875,0.00291487574724569,0.00960862432622451,0.00550878930428324,0.00130247470193367,0.00624620456319944,0.00883144857296715,0.00144209103199639,0.00133817625692984,0,0,0,0,0,0,0.0139567341242149,0.00592959543646326,0.00348310693138279,0.00604539751340253,0.00644977710329128,0.00604957438835055
Lactobacillus,0.000211163510945309,0,0.00152849107361213,0.00163851777161583,0.00133392618941752,0.0610108585266776,0.000185689527110671,0.000801522893497645,0.000260258523466644,0.000323101777059774,0.000270392068499324,0.000191168036704263,0.000267193929353925,0.000142795944595173,0,0.000294204177699323,0.000198886237072395,0,0.00038063820338768,0.00022517451024544,0,0,0,0.000160608169602227
Acetatifactor,0.00724994720912226,0.0078852508260739,0.00391293714844705,0.00258381648600958,0.00340892248406699,0.003124755878447,0.00259965337954939,0.00440837591423705,0.0021688210288887,0.00161550888529887,0.00324470482199189,0.00238960045880329,0.00117565328915727,0,0,0.000117681671079729,0.000248607796340493,0.000410268432774587,0.00482141724291061,0.00247691961269984,0.00118425635667015,0.00410630774495266,0.00393626102627336,0.0037475239573853
Faecalibacterium,0.00351939184908848,0.00352958846500451,0.00220102714600147,0.0026468364003025,0.00271725705251717,0.00117178345441762,0.00167120574399604,0.00300571085061617,0.000954281252711026,0,0.00252365930599369,0.00114700822022558,0,0,0,0,0.000546937151949085,0,0.00425045993782909,0.0027771522930271,0.0190874259839777,0.00570320520132314,0.00512188181731955,0.0037475239573853
Butyricicoccus,0.000703878369817695,0.00120156203063983,0.00470775250672536,0.00636501134358457,0.00597796551553777,0.00421842043590344,0.00160930923495915,0.00340647229736499,0.0021688210288887,0.00226171243941842,0.00243352861649392,0.00219843242209903,0.00165660236199434,0,0.000800344763898295,0.00147102088849662,0.000894988066825776,0.00140663462665573,0.00348918353105373,0.00285221046310891,0.000626959247648903,0.00387817953689974,0.00445793417433368,0.00390813212698753
