Genus,K1,K2,K3,K4,K5,K6,M1,M2,M3,M4,M5,M6,Y1,Y2,Y3,Y4,Y5,Y6,Z1,Z2,Z3,Z4,Z5,Z6
Pseudobutyrivibrio,0,0,0,0,0,0.00092445853143159,0,0.0031634446397188,0.000585994726047466,0,0.00113036925395629,0.00163733115022513,0,0,0,0,0,0.000790638836179633,0.00266856431239993,0,0,0.00163781001403837,0.00112939657954179,0.00202869149398638
Lactonifactor,0.00206340273869818,0,0,0.000497512437810945,0,0.00277337559429477,0,0.00105448154657294,0,0,0.000753579502637528,0,0,0,0,0,0,0,0.00195694716242661,0.0014525835235526,0.00174961119751166,0.000467945718296678,0.000887383026782833,0.00188378495870164
Mobilisporobacter,0.00056274620146314,0,0,0,0.00036607687614399,0,0.00247341083353945,0.00140597539543058,0.00117198945209493,0,0.000376789751318764,0,0,0,0,0,0.00050217609641781,0,0.00177904287493329,0.0014525835235526,0.00252721617418351,0.000701918577445016,0,0.00188378495870164
Marvinbryantia,0.00056274620146314,0.000562851782363977,0.000557646730796041,0.00033167495854063,0.000854179377669311,0,0,0.00140597539543058,0,0.00040551500405515,0,0,0,0,0,0,0.000836960160696351,0,0.00231275573741327,0,0.00174961119751166,0.000584932147870847,0.000403355921264924,0.00318794377626431
Faecalicatena,0.00056274620146314,0,0,0,0,0.002905441098785,0.00049468216670789,0,0.000878992089071198,0.0008110300081103,0.00113036925395629,0.00122799836266885,0,0,0,0.00091869545245751,0,0,0,0.000622535795808259,0.000972006220839813,0.00198876930276088,0.00121006776379477,0
Acetobacterium,0,0.00075046904315197,0.00111529346159208,0,0,0.000396196513470681,0.00123670541676973,0,0.00205098154116613,0.0016220600162206,0.00226073850791258,0.00122799836266885,0,0,0,0,0,0,0,0.00103755965968043,0.00174961119751166,0,0,0
Anaeromassilibacillus,0,0.00112570356472795,0.0013941168269901,0.00132669983416252,0.0012202562538133,0,0,0,0,0,0,0,0.00107181136120043,0.000548095368594135,0.000889877641824249,0.00275608635737253,0,0,0.000355808574986657,0,0.000972006220839813,0.000701918577445016,0.000322684737011939,0.000579626141138965
Sporobacter,0.00056274620146314,0,0,0,0,0,0.00049468216670789,0.00281195079086116,0.000878992089071198,0.00121654501216545,0.00301431801055011,0.00163733115022513,0,0,0,0,0,0,0,0.000622535795808259,0.0015552099533437,0,0,0.000434719605854224
Ruthenibacterium,0.00225098480585256,0.00112570356472795,0,0,0,0,0,0.00210896309314587,0,0,0.000753579502637528,0.000818665575112567,0.0023222579492676,0.000548095368594135,0.000889877641824249,0.0020670647680294,0,0,0,0,0,0,0,0
Anaerovorax,0.00206340273869818,0.000938086303939962,0,0,0,0,0.00321543408360129,0,0,0,0,0,0,0,0,0,0,0,0.00195694716242661,0.000415023863872173,0.000777604976671851,0,0.000645369474023879,0.00101434574699319
Candidatus_Soleaferrea,0,0,0,0,0,0,0.000742023250061835,0.00105448154657294,0.000878992089071198,0,0.00150715900527506,0.000409332787556283,0,0,0,0,0,0,0.00106742572495997,0,0.000972006220839813,0.00187178287318671,0.00121006776379477,0.00115925228227793
Drancourtella,0,0,0,0,0.00036607687614399,0,0,0.00105448154657294,0,0,0,0,0,0.00109619073718827,0,0.000689021589343133,0,0.00047438330170778,0.00195694716242661,0,0.000777604976671851,0.00116986429574169,0.0010487253952888,0.0017388784234169
