Genus,K1,K2,K3,K4,K5,K6,M1,M2,M3,M4,M5,M6,Y1,Y2,Y3,Y4,Y5,Y6,Z1,Z2,Z3,Z4,Z5,Z6
Unclassified,0.571991333464644,0.581536529202428,0.633593014296721,0.601420826322677,0.633062556411859,0.295193986789158,0.515802368313597,0.459420668058455,0.499727104027945,0.496214728148658,0.541035856573705,0.495882427467376,0.542070569988368,0.571185720356991,0.514103982300885,0.386275733000624,0.423023872679045,0.565727383038965,0.491542943055817,0.443626537458069,0.549462973431317,0.518476807207714,0.545586614567679,0.537345075016308
Clostridium,0.120937561552098,0.1069709022399,0.0272236966013184,0.0224340998317443,0.0266611122682774,0.0395566016247817,0.145202123315639,0.163491649269311,0.138849470581814,0.138472126634549,0.152760387023335,0.168503737488914,0.0221015897634742,0.0158662700099164,0.0229535398230089,0.00885839051777916,0.0187798408488064,0.0159093973304571,0.0514940800601391,0.215803205367126,0.0885622762389297,0.103329344689238,0.0946798917944094,0.0552837573385519
Lactobacillus,0.0277723064802048,0.0275277370734771,0.0166937762177896,0.0174799027855674,0.0143720058321183,0.334143193379394,0.0357697019191507,0.0262265135699374,0.0454098897500273,0.0434962147281487,0.0198064883323847,0.0266058532877233,0.0111477316789453,0.00793313500495821,0.00262721238938053,0.0165938864628821,0.00647214854111406,0.00781987326412296,0.0401240368351814,0.0122064852776742,0.00263802524967025,0.00309706482719786,0.0017533313295261,0.0141063274624918
Eubacterium,0.0230451053771913,0.0208289721582583,0.0410067631195959,0.0286034772854739,0.023606193154204,0.0153367246222762,0.0209881584320131,0.0225730688935282,0.0251064294291016,0.024776324845148,0.0264086511098463,0.0259723805903966,0.0644629701434665,0.103130755064457,0.0507466814159292,0.0335620711166563,0.0316180371352785,0.0186059053525684,0.0218004134561173,0.0349422288483041,0.0173355944978331,0.0210459632575491,0.0184350265504458,0.0227495107632094
Acutalibacter,0,0.000523341009001465,0.000599263761664241,0.000841278743690409,0.00152745955703673,0,0.000244997958350347,0,0,0,0,0,0.0124079100426522,0.0458988525286868,0.138274336283186,0.144728633811603,0.156180371352785,0.128623432654712,0.000187934598759632,0.000652254938501677,0,0.000211163510945309,0.000200380723374411,0.000326157860404436
Ruminococcus,0.0270829229860154,0.0367385388319029,0.0190908312644465,0.0353337072349972,0.0253419426508366,0.0217902968643231,0.0144548795426705,0.0110908141962422,0.0222683113197249,0.0165175498967653,0.0112692088787706,0.0148232611174458,0.0552539744086855,0.0636067431647542,0.0322179203539823,0.0731129132875858,0.0405305039787798,0.0226506673857355,0.0101484683330201,0.0277674245247857,0.0136612021857923,0.0109805025691561,0.00771465784991484,0.00962165688193085
Bacteroides,0.0344691747094741,0.0325518107598911,0.0249978597722798,0.0367358384744812,0.0272165521071999,0.00903500113886569,0.0440179665169457,0.0394050104384134,0.0424626132518284,0.0445973847212663,0.0442800227660785,0.0467502850627138,0,0,0,0,0,0,0.0397481676376621,0.0229221021244875,0.0695308083663086,0.0166115295276976,0.00566075543532712,0.0398727984344423
Prevotella,0.0446129604096908,0.0340171655850952,0.0199469223525383,0.0425313142643485,0.0282580018051795,0.129375142358211,0.0391180073499387,0.0494519832985386,0.04704726558236,0.039504473503097,0.0417757541263517,0.0478905359179019,0,0,0,0,0,0,0.00197331328697613,0.03056280283265,0.00188430374976446,0.00133736890265362,0.000150285542530809,0.00228310502283105
Blautia,0.00531810124089029,0.00648942851161817,0.0189196130468282,0.0141147878108058,0.0141637158925224,0.00987016931136588,0.00538995508370764,0.0116127348643006,0.00600371138521995,0.00523055746730902,0.00409789413773478,0.00734828328899024,0.0138619620007755,0.00566652500354158,0.0351216814159292,0.0465377417342483,0.0305570291777188,0.00970742887960092,0.0186055252772035,0.00596347372344391,0.0143207084982099,0.02505806996551,0.0305079651337541,0.0206294846705806
Roseburia,0.0264920228481387,0.0290977601004815,0.0264532146220358,0.0206580669283978,0.0233284732347428,0.0139700857945486,0.00955492037566354,0.0156576200417537,0.00960593821635193,0.0100481761871989,0.00922026180990324,0.0100088686177626,0.00494377665761923,0.0046748831279218,0.00235066371681416,0.00561447286338116,0,0.00471888903869489,0.0322307836872768,0.0213380544166977,0.0151686451856039,0.0123882593087914,0.00986875062618976,0.0466405740378343
Pseudoflavonifractor,0.00246208390781958,0.0046054008792129,0.0264532146220358,0.0253318377266779,0.0199264042213428,0.000987016931136588,0.0196815026541445,0.0153966597077244,0.0170287086562602,0.0148657949070888,0.0134319863403529,0.0115292030913468,0.00474990306320279,0.000708315625442697,0.00138274336283186,0.00798502807236432,0.023448275862069,0.00903330187407307,0.013249389212554,0.0208721580320537,0.0112116073110985,0.0156964876469346,0.00596132652038874,0.0171232876712329
Romboutsia,0.00128028363206618,0.00251203684320703,0.00291070969951203,0.00420639371845205,0.00291605915434285,0.0223976918988687,0.00538995508370764,0.000391440501043841,0.00392970199759852,0.00729525120440468,0.00170745589072282,0.00278727986823768,0.0177394338891043,0.0177078906360674,0.0225387168141593,0.0124766063630692,0.0203713527851459,0.0405824457327761,0.0194512309716219,0.0141632500931793,0.00951573393631053,0.0117547687759555,0.011221320508967,0.0132909328114808
Bilophila,0,0,0,0,0,0,0,0.000391440501043841,0,0,0,0.000380083618396047,0.0289841023652579,0.00524153562827596,0.0598727876106195,0.0744853399875234,0.0385145888594164,0.019684508561413,0.0133433565119338,0,0.00593555681175806,0.00218202294643486,0.00195371205290051,0.0108447488584475
Parabacteroides,0.0145755367342919,0.0166422440862466,0.00145535484975601,0.00168255748738082,0.00152745955703673,0.000911092551818389,0.0125765618619845,0.0178757828810021,0.0188844012662373,0.0191328286304198,0.0190096755833808,0.0207779044723172,0,0,0,0,0,0,0.0173839503852659,0.010342899739098,0.00970416431128698,0.00717955937214049,0.00285542530808536,0.0204664057403783
Oscillibacter,0.00561355130982864,0.00586141930081641,0.0233712867049054,0.0210319685922602,0.027702561966257,0.00561840406954673,0.00489995916700694,0.00247912317327766,0.00305643488702107,0.000825877494838266,0.00170745589072282,0.00190041809198024,0.00164792555253974,0.0158662700099164,0.00152101769911504,0.00199625701809108,0.00986737400530504,0.0169880005393016,0.00676564555534674,0.0130450987700335,0.00226116449971735,0.0080946012529035,0.00405770964833183,0.0131278538812785
Subdoligranulum,0.00226511719519401,0.0015700230270044,0.00410923722284051,0.00149560665544962,0.00152745955703673,0.00129071444840938,0.000898325847284606,0.00221816283924843,0.000982425499399629,0.00151410874053682,0.000569151963574274,0,0.025106630476929,0.0256410256410256,0.0244745575221239,0.0197130380536494,0.0239787798408488,0.042470001348254,0.00150347679007705,0.00158404770778979,0.0012247974373469,0.00288590131625255,0.00130247470193367,0.00228310502283105
Dorea,0.00610596809139255,0.00439606447561231,0.00744799246639842,0.00626285286969527,0.00687356800666528,0.0139700857945486,0.00155165373621886,0.00339248434237996,0.00141905905468835,0.00151410874053682,0.000455321570859419,0.000760167236792094,0,0,0.00580752212389381,0,0.00318302387267905,0.000404476203316705,0.00507423416651005,0.00568393589265747,0.0179008856227624,0.0358274090237207,0.0476405169822663,0.0073385518590998
Marvinbryantia,0.00246208390781958,0.00355871886120996,0,0,0.0011803096577102,0.00341659706931896,0.000244997958350347,0.00300104384133612,0.00196485099879926,0.00206469373709566,0.000910643141718839,0.000886861776257443,0.0696006203955021,0.00679983000424989,0.00373340707964602,0.0379288833437305,0.0215384615384615,0,0.00723548205224582,0.00130450987700335,0.000942151874882231,0.00344900401210671,0.00370704338242661,0.00538160469667319
Phocaeicola,0.00305298404569628,0.00387272346661084,0.00496532831093228,0.00691718078145448,0.00506838853016733,0.00242958013818237,0.0120865659452838,0.00913361169102296,0.0136447986027726,0.0165175498967653,0.013318155947638,0.0150766501963765,0,0,0,0,0,0,0.0196391655703815,0.00437942601565412,0.00923308837384586,0.0023227986203984,0.000551046989279631,0.0230756686236138
Anaerotruncus,0.0110301359070317,0.0106761565836299,0.0094170019690095,0.00682370536548888,0.00867874748316323,0.00220180700022777,0.0027766435279706,0.0110908141962422,0.0022923261652658,0.0037164487267722,0.00671599317017644,0.00582794881540606,0.00823962776269872,0.00949142938093214,0.0120298672566372,0.00910792264504055,0.00859416445623342,0.00377511123095591,0.00338282277767337,0.00214312336936265,0.00226116449971735,0.0025339621313437,0.00225428313796213,0.00375081539465101
Ethanoligenens,0,0,0,0,0,0,0,0,0,0,0,0,0.044009305932532,0.0626151012891344,0.00801991150442478,0.0188396756082346,0.00944297082228117,0.00242685721990023,0,0,0,0,0,0
Faecalibaculum,0,0,0,0,0,0,0.00130665577786852,0.00900313152400835,0.00130990066586617,0.00165175498967653,0.0012521343198634,0.00152033447358419,0,0,0,0,0,0,0.0156925389964292,0.0101565411852404,0.0260976069342378,0.024424579432674,0.0233443542731189,0.0101108936725375
Intestinimonas,0.00147725034469175,0.0015700230270044,0.00462289187569557,0.00598242662179847,0.00617926820801222,0.00470731151772834,0.00612494895875868,0.00743736951983299,0.0063311865516865,0.00344115622849277,0.00785429709732499,0.0059546433548714,0.00281116711903839,0.00198328375123955,0.00124446902654867,0.00723643169058016,0.00742705570291777,0.00431441283537819,0.00826912234542379,0.00456578456951174,0.00508762012436405,0.00696839586119519,0.00245466386133654,0.00742009132420091
Hungatella,0.00167421705731731,0.00355871886120996,0.00299631880832121,0.00186950831931202,0.00270776921474693,0.000379621896590995,0.00171498570845243,0.00221816283924843,0.000218316777644362,0.000963523743977977,0.00182128628343768,0.00114025085518814,0.00474990306320279,0,0.00428650442477876,0.00174672489082969,0.00477453580901857,0.000943777807738978,0.0101484683330201,0.00158404770778979,0.0108347465611457,0.0208347997466038,0.027752730187356,0.0101108936725375
