"Axis.1","Axis.2","Axis.3","Axis.4","Axis.5","Axis.6","Axis.7","Axis.8","Axis.9","Axis.10","Axis.11","Axis.12","Axis.13","Axis.14","Axis.15","Axis.16","Axis.17","Axis.18","Axis.19","Sample","Group"
-0.203048374232349,-0.0792758949546589,0.0787171913487121,-0.0598264079158563,0.0132872619545021,-0.0222835287314086,-0.0107644226227293,-0.0114030468402599,0.00153297865967913,-0.00763522904853182,0.00962731517387596,-0.0148810797095235,-0.0128304872982076,0.0107718968832142,0.00881528786791546,0.000664787923356344,-0.000711356179682636,0.001244678106529,-0.00514741725645988,"M5","Model"
-0.204086533830088,-0.079846116779424,0.0780212478270201,-0.0628332974805531,0.0105110780121683,-0.0234328399810058,-0.00889026586692094,-0.0117312362134911,0.00291411828138024,-0.0075733104813488,0.0120490033681617,-0.0131449097349713,-0.00855649380484575,0.0180055713599594,0.00573524808997919,0.000281034269136923,-0.0010640540207607,0.000663497065305665,0.00738516363713482,"M6","Model"
0.446848667381229,-0.00473604651215453,0.0103386336316563,0.00481481745661075,-0.00751264506318925,0.000606369569222268,-0.0780259154429938,0.04422685566135,-0.0541109471253297,-0.0123063329006008,-0.00978666937904249,-0.0198202308184473,0.0105407587767417,-0.00582094674562312,-0.000276055021329592,-0.00880728898142586,-0.00140028056174371,-0.00173002314362798,0.00597082486346682,"Y1","LVX"
0.481530947890595,-0.0266100104563699,0.0247017680447588,-0.0247320407954021,-0.029647423124221,-0.0416198521242955,-0.104193215839015,-0.00350799891868906,-0.03432591136811,0.0296692657603636,0.00172973688090759,0.0128974032911563,-0.00713624515776427,0.00603716593843391,0.000342450008150577,0.0085903185111774,-0.000506132409227015,0.00181608994732266,-0.00559310732311548,"Y2","LVX"
0.492753867217547,-0.0138429667673998,0.0395060264404262,-0.0240823186144745,0.0323196219304768,0.0266109887472396,0.0223655018139858,-0.0596856574344964,0.0486733493750772,0.00945565770900658,0.0095793280988579,0.0126498488301813,-0.0167574133920805,0.0118394431061234,-0.0071625482214268,-0.000391403887051737,-0.00165696866529669,-0.000507379640122151,0.00199997958215721,"Y3","LVX"
0.460419130645887,-0.0154106311097119,0.0315530236531416,0.0012112387098783,-0.0231857013701507,0.0297457161679445,0.0413721175875473,0.0870170212489718,0.0367454796643412,-0.017553016174919,-0.00486020796068003,0.0437113677873547,-0.0104994234865509,-0.00310893540704978,0.00127979107045898,0.00045138480093406,0.00138159639681844,-0.00118406145965152,-0.000106749910302499,"Y4","LVX"
0.455823904565862,-0.00466413226674918,-0.0199751151822628,0.0337667535381807,0.000504795581717514,0.0233762257616674,0.0764443247968209,0.0217719904095238,0.000209679491001022,-0.0424015987078345,0.0127918411424557,-0.0578715407211717,0.00509437439660828,0.00482519297740476,0.00244536280405828,0.00348996917087396,0.000397939420310696,0.00218370956838526,-0.00308049301800672,"Y5","LVX"
0.455999075802001,-0.0325450536249143,-0.0206478876398353,-0.00659665755075302,0.0332447627361901,-0.0368033224465722,0.0436620302128803,-0.0850137967453689,0.00107656042477626,0.0301742747844867,-0.00957077247705999,0.00449938621423468,0.0207249808994631,-0.0150653824818582,0.00413473526233542,-0.00386865431039231,0.00188882446890526,-0.000505312449005417,0.00105877874709494,"Y6","LVX"
-0.139128260743739,0.109698593222483,0.0311732192341897,0.050854375087309,0.149527124245003,0.0545546093642531,-0.00821393046389546,0.00118569375835091,-0.0182204957965883,-0.0118821634207726,-0.0146030294261867,0.0303224092159764,0.0243489282997425,-0.0022057991190971,0.00504296400381967,0.00438737922790497,0.00243355469058903,0.00179678569883274,-0.00139040952336783,"Z1","HQQD"
-0.144911944175803,0.0622548331904427,0.0275867482415901,-0.087502898367442,-0.0665874074291807,-0.0324392366714143,0.10113059583559,0.0226399179346391,-0.0801355601448414,0.0452121682240788,-0.0196990510687656,0.00866636931034723,0.00018668366176051,0.00709249136610846,-0.00207216519819736,0.00392713167318156,0.00273001158177495,-0.000452133135005435,0.000703639329986358,"Z2","HQQD"
-0.145444399981814,0.112746181531082,0.0618185458212253,0.027429382802143,0.033303666067131,0.0182530128063266,-0.022558932365173,0.0460475593124805,0.0710461720216363,0.0789628475510281,-0.0111130995191695,-0.0374031293615097,0.00747709174331539,0.00158735386029735,-0.00171149236667451,0.00218114483102459,0.00126292745930977,-0.000431752315690339,0.000577186532315889,"Z3","HQQD"
-0.0990794479546459,0.23218511323021,0.0186824235809739,0.0198642618484227,-0.0636251615062167,-0.0426995527902785,0.0100155950451602,-0.00542896444438613,0.012883402545667,-2.9524927311053e-05,0.00851876189303274,0.00748477834811596,-0.0183317640142369,-0.0163038670727729,0.00448135867264442,-0.0105927948334869,-0.0110517927805041,0.0025993016671665,-0.00125295263640569,"Z4","HQQD"
-0.0793670143089668,0.272244524294241,-0.00432703727507906,0.0227993348173733,-0.0892318808041865,-0.0465471728949235,-0.0280306109016629,-0.0287557432109348,0.0196490402212711,-0.0448190980024447,0.00903813860006071,0.0034210513037872,0.0160830294592828,0.011987487608304,-0.00271666228994941,0.00498218405873256,0.00808974203092957,-0.00204050472785567,0.000959511897713667,"Z5","HQQD"
-0.129548632410927,0.109990200045748,0.0216432074351684,0.0820015753638561,0.126788868210928,0.0393342290577959,0.00422825598893271,-0.013333789549105,-0.053907512415699,-0.00703319415698479,-0.000703122316304967,-0.00681185463442612,-0.0286003045885252,0.00700983524448765,-0.00389799418499276,-0.0036556355467348,-0.00190650618672165,-0.00110392206729187,-0.000142176298714163,"Z6","HQQD"
